	AMZ01	AMZ02	AMZ03	AMZ04	AMZ06	AMZ07	AMZ08	AMZ09	AMZ10	AMZ11	AMZ12	AMZ13	AMZ14	AMZ15	AMZ16	AMZ17	AMZ18	AMZ19	AMZ20
cg21225796	0.0709886	0.506862	0.08675056	0.506477	0.06332675	0.08943007	0.08637008	0.4289591	0.5508906	0.4500586	0.08115297	0.08697872	0.5742492	0.3535707	0.0729555	0.1030869	0.08521566	0.482323	0.5052176
cg21233518	0.0263797	0.5185696	0.02469755	0.4681224	0.02692807	0.02609934	0.02303302	0.469694	0.4347073	0.5024522	0.02995048	0.02794743	0.464409	0.5649893	0.0248556	0.02435066	0.02867263	0.4522258	0.491243
cg21256766	0.827738	0.3988906	0.8093942	0.4144716	0.7964933	0.8349396	0.8736481	0.4728412	0.4012388	0.3418288	0.7902971	0.8118813	0.4249224	0.3223526	0.7654408	0.8019806	0.7540912	0.3505938	0.4568439
cg21284493	0.08965479	0.5426819	0.0845289	0.5316361	0.08271191	0.1182414	0.08385214	0.5242829	0.496804	0.5406611	0.08733415	0.07300659	0.5362848	0.5823529	0.09349703	0.08937926	0.09337081	0.5335734	0.5281822
cg21290550	0.04209832	0.6090112	0.04092839	0.5905403	0.03670579	0.04398297	0.03907641	0.5801547	0.6182837	0.5783393	0.0366923	0.04018544	0.5993227	0.6296931	0.03826554	0.04834005	0.03727295	0.5758626	0.6091322
cg21306973	0.1916801	0.5093046	0.1278638	0.5674191	0.1997657	0.1447961	0.2448699	0.5263865	0.591273	0.5442204	0.1013133	0.1582205	0.5651771	0.4758121	0.1258504	0.09179191	0.1653828	0.5394457	0.5141521
cg21327343	0.04950274	0.4597559	0.04157155	0.4361413	0.06353945	0.06541241	0.04287944	0.4052618	0.4285098	0.3772072	0.03460035	0.04951121	0.4472401	0.4273175	0.04315729	0.06111696	0.03695627	0.3680482	0.4727477
cg21329160	0.04130387	0.5543047	0.03741618	0.4768785	0.04512446	0.05319955	0.03758336	0.4454687	0.4976026	0.5111368	0.04956978	0.05349258	0.4913574	0.4177529	0.03717217	0.05015413	0.04319583	0.399952	0.4735211
cg21331369	0.02143704	0.5095318	0.03471884	0.4944899	0.02608799	0.01705083	0.0216088	0.4460061	0.4663764	0.4554267	0.02338136	0.02311716	0.5276563	0.4242846	0.01533179	0.0330732	0.02938454	0.4795421	0.495116
cg21331812	0.0490792	0.3658539	0.04197429	0.4329467	0.03412646	0.03954372	0.0848694	0.3629096	0.3992595	0.3545698	0.04256315	0.02944048	0.4527953	0.3577739	0.04120724	0.04832636	0.05157449	0.3108205	0.3694544
cg21337832	0.08757263	0.3993156	0.04522261	0.4178628	0.05529618	0.06310769	0.05594842	0.4127589	0.4337992	0.4338351	0.04762976	0.04033288	0.4243628	0.4102299	0.04561146	0.03219921	0.0357764	0.4153418	0.3583382
cg21341170	0.01136128	0.4999431	0.01113923	0.5162095	0.01080648	0.01272779	0.01570262	0.5165901	0.4936775	0.4897558	0.01092827	0.01006878	0.5066149	0.4979072	0.01049732	0.01049734	0.009217915	0.4885974	0.5007003
cg21360798	0.04342588	0.5958638	0.05134992	0.5586889	0.04574501	0.04557906	0.06353927	0.4975612	0.6095661	0.5727552	0.05498307	0.05364257	0.6269389	0.6079911	0.05032267	0.05742456	0.05792242	0.5541979	0.5499122
cg21365235	0.0317895	0.5199134	0.02266496	0.4541851	0.02711969	0.03814277	0.0279384	0.4993794	0.474232	0.4915226	0.0283155	0.02265043	0.5108883	0.5078157	0.03554172	0.02265597	0.0313501	0.483513	0.4879548
cg21378039	0.03250641	0.4577411	0.03252146	0.4219677	0.03435723	0.03220223	0.03133249	0.3623633	0.3753536	0.446585	0.028714	0.03315378	0.3763388	0.474408	0.0327576	0.02920834	0.02900157	0.4087058	0.4404097
cg21393171	0.930686	0.5059122	0.9261329	0.4942667	0.9244647	0.9167264	0.9271578	0.4708369	0.4757127	0.4948797	0.9235787	0.9310971	0.47142	0.4952462	0.9192105	0.928515	0.9300494	0.4809779	0.5231947
cg21397157	0.09461264	0.5432811	0.1188111	0.5607966	0.1046966	0.08904796	0.07608491	0.396333	0.4610547	0.4813541	0.08857877	0.1460011	0.5251637	0.4936676	0.09401573	0.117779	0.1337521	0.389444	0.445958
cg21400357	0.1561459	0.1882561	0.3964269	0.1905773	0.4052037	0.7175338	0.2281262	0.3600264	0.1297997	0.3892797	0.4340556	0.310762	0.1486105	0.3362581	0.144427	0.813644	0.2097448	0.1991175	0.2927635
cg21414424	0.04941808	0.5688823	0.05071566	0.5211061	0.04492202	0.05785907	0.04869879	0.4485568	0.574801	0.4219102	0.05092055	0.07300777	0.5281478	0.5008913	0.04224992	0.08012508	0.06057521	0.471474	0.5256462
cg21449352	0.1155938	0.5083489	0.09679958	0.4625393	0.08017781	0.05833693	0.1274796	0.4520105	0.4606742	0.4582323	0.09582429	0.07684726	0.4827986	0.5263115	0.1013557	0.04753328	0.08398696	0.4670002	0.5079378
cg21456313	0.04180382	0.4742235	0.03808416	0.4342734	0.04211217	0.03768416	0.03839153	0.4499624	0.3433665	0.3383705	0.04052962	0.04707169	0.4612962	0.4334934	0.03646061	0.04782626	0.03525951	0.4566899	0.3780754
cg21473514	0.05138888	0.643083	0.05420431	0.6417395	0.06324302	0.06332591	0.05330722	0.5989846	0.6630199	0.6571501	0.05834434	0.06306104	0.6696015	0.7189469	0.06181856	0.1068403	0.07572513	0.6382816	0.6954629
cg21479923	0.8245787	0.4407723	0.3935656	0.8230078	0.8235607	0.8625103	0.8338628	0.7805622	0.7361935	0.8334605	0.3488184	0.811529	0.4330937	0.3528255	0.3397219	0.8154293	0.8212018	0.3392015	0.8400372
cg21480420	0.01396101	0.476886	0.01332791	0.4807154	0.01362525	0.01557762	0.01876931	0.4572075	0.4440983	0.4732239	0.02222111	0.01282986	0.4357713	0.437575	0.01373805	0.01378932	0.01689553	0.4433164	0.4603347
cg21489390	0.01792542	0.4625185	0.0221702	0.4395389	0.01990314	0.02131236	0.01763248	0.419727	0.4317221	0.4481928	0.01905187	0.01732532	0.4551646	0.3973404	0.01554585	0.02010525	0.01719016	0.4418138	0.4147367
cg21491240	0.03627571	0.4109878	0.036769	0.3625757	0.031774	0.03419057	0.03513006	0.3948413	0.3820568	0.4067405	0.03771889	0.03478346	0.391134	0.4596907	0.03912423	0.03274213	0.03262251	0.3671628	0.3794315
cg21498547	0.02637597	0.5647868	0.5865528	0.5609986	0.03243661	0.03248521	0.02193454	0.03505956	0.5131745	0.0351458	0.03076854	0.03472017	0.5673835	0.02557963	0.5830544	0.5979618	0.02458924	0.6043177	0.581139
cg21509846	0.1565001	0.3713834	0.1085614	0.4129349	0.1005852	0.07261963	0.1950964	0.3687408	0.3979017	0.4227955	0.09086444	0.1163196	0.3889426	0.4313257	0.1290586	0.03440247	0.1833435	0.4372524	0.4148237
cg21513542	0.02341853	0.5331925	0.02417597	0.5208913	0.02369463	0.02513932	0.0222601	0.5108075	0.5376995	0.504795	0.02084791	0.02193279	0.5098172	0.5046748	0.02114471	0.0260109	0.02164748	0.5052535	0.5086513
cg21537736	0.03751154	0.4230266	0.03843844	0.4559864	0.03440375	0.0329153	0.04330781	0.4134266	0.4563507	0.4418842	0.03481207	0.03483163	0.4627041	0.4490027	0.03093501	0.04148582	0.06045596	0.4618874	0.4465891
cg21544051	0.07453427	0.5375865	0.06148198	0.3957848	0.07001027	0.06020837	0.06282918	0.4405087	0.5151077	0.502601	0.07271047	0.06824204	0.5600448	0.4941983	0.05813226	0.07568116	0.06619253	0.486039	0.4686139
cg21550016	0.5873239	0.6957252	0.7029449	0.9731046	0.9761295	0.9280942	0.6745719	0.7302598	0.5257786	0.9711428	0.5533904	0.6100761	0.5907506	0.7344366	0.9735339	0.492626	0.7203431	0.970179	0.7770822
cg21557668	0.1047081	0.5523466	0.107297	0.5320755	0.09715167	0.1025501	0.08445542	0.4792545	0.5132399	0.5720412	0.09819132	0.122792	0.5548451	0.5408268	0.09566386	0.06902064	0.09549333	0.5512489	0.5348345
cg21566433	0.907624	0.4841353	0.4825285	0.0351026	0.4570029	0.03211545	0.04146601	0.4901689	0.4766189	0.05070357	0.4720491	0.4900455	0.4884877	0.4597337	0.4880849	0.05651206	0.0425451	0.4698854	0.02954087
cg21587006	0.4311882	0.9404576	0.9159539	0.08393978	0.9320595	0.8986008	0.448795	0.9195711	0.4665031	0.4330802	0.05694342	0.4394683	0.4315998	0.05990025	0.4418756	0.06576828	0.4831614	0.4406804	0.05869898
cg21606887	0.04183028	0.4673484	0.02733471	0.4477179	0.03438162	0.02977735	0.03380489	0.4066059	0.4587669	0.4822701	0.03583867	0.03344882	0.4849101	0.4221152	0.03544033	0.02913679	0.02974868	0.4524818	0.4704493
cg21634283	0.7540138	0.253163	0.7422493	0.213185	0.2512332	0.7917403	0.1978569	0.7984676	0.7210639	0.290348	0.8252356	0.267149	0.8205512	0.8172827	0.7831814	0.7585941	0.7685686	0.789849	0.8138809
cg21634944	0.01728373	0.5341465	0.01652495	0.5534807	0.01396595	0.01317639	0.01086588	0.4781342	0.573107	0.5282858	0.01156646	0.01120829	0.5487227	0.5566049	0.01137427	0.009894237	0.01045437	0.5522095	0.4972267
cg21635596	0.06178746	0.4741329	0.06603037	0.5125995	0.0553505	0.06650322	0.05604093	0.3905687	0.4887575	0.47274	0.05857044	0.07536395	0.5021185	0.4392956	0.06029729	0.09093103	0.06343872	0.4298975	0.389162
cg21657265	0.05076404	0.4286573	0.05253769	0.4022515	0.04264681	0.06221565	0.03900586	0.3513264	0.4168579	0.2787366	0.05149895	0.2942935	0.4933248	0.4012981	0.04472664	0.2617849	0.03053782	0.2712505	0.3786866
cg21681732	0.0499566	0.5450251	0.05999363	0.5377082	0.04453353	0.05921381	0.05451071	0.4406655	0.5576911	0.3895135	0.05094632	0.07479559	0.5074445	0.3971342	0.04558253	0.07337333	0.06159474	0.3698957	0.4826425
cg21691076	0.8490174	0.4507422	0.5107362	0.8244627	0.8808388	0.9351606	0.4775632	0.4880995	0.4794654	0.4875371	0.4919402	0.5051366	0.9340758	0.9473256	0.9212627	0.9423393	0.507637	0.4961402	0.9202281
cg21693321	0.06471607	0.4582157	0.05443921	0.4668229	0.07951039	0.05085812	0.0436022	0.4188405	0.5098035	0.4507612	0.04959635	0.04739312	0.5120377	0.4709674	0.06683202	0.04327029	0.04790515	0.4503911	0.4633972
cg21711683	0.02690955	0.3755315	0.02598251	0.3599184	0.03177073	0.02812009	0.02497899	0.3683332	0.3825961	0.403486	0.02046667	0.02688178	0.3994729	0.4451357	0.02368701	0.02915822	0.02383822	0.3674824	0.3883344
cg21714731	0.4981527	0.7857919	0.8106223	0.737704	0.8415086	0.8028817	0.4986002	0.03878625	0.4675783	0.8417907	0.8398042	0.5202418	0.7352657	0.4851526	0.5133842	0.511164	0.7892916	0.4789145	0.05386975
cg21724239	0.4366439	0.461144	0.4013072	0.4638768	0.9153801	0.3470084	0.885952	0.4389016	0.5677151	0.4006864	0.2940693	0.4053705	0.5148068	0.3307276	0.4462936	0.2845314	0.6888605	0.4083234	0.6037069
cg21743925	0.4749338	0.8950735	0.8671197	0.8873965	0.8875245	0.4842232	0.8892671	0.8521235	0.8875161	0.8895332	0.5083659	0.8715375	0.8454302	0.8414623	0.8935612	0.8924568	0.9136948	0.5159835	0.8789217
cg21760496	0.8770498	0.3059515	0.8811212	0.3195872	0.9017557	0.8837873	0.9009343	0.3060342	0.3140532	0.2687986	0.8683907	0.8715484	0.3333876	0.3025076	0.8599032	0.8684673	0.8810552	0.3047299	0.3140135
cg21760862	0.02995353	0.5552655	0.03107348	0.5190139	0.02763322	0.03627512	0.03402502	0.498757	0.5239753	0.4213985	0.03235554	0.03425345	0.5691967	0.5732267	0.03053883	0.02415429	0.02803684	0.4775112	0.5118389
cg21765125	0.04138667	0.6299852	0.03958308	0.5353796	0.0532807	0.05111363	0.05100522	0.4331122	0.5383187	0.5268935	0.0484087	0.07064178	0.5545109	0.61174	0.04636836	0.04882808	0.04200919	0.5294756	0.4704296
cg21783012	0.9073207	0.5241774	0.03747402	0.507877	0.04175975	0.5168878	0.4999156	0.05480364	0.03889216	0.880229	0.530632	0.500667	0.891152	0.5210588	0.9169098	0.579354	0.5168653	0.59962	0.9080768
cg21785054	0.04190595	0.4332229	0.04407371	0.4361694	0.04032502	0.04450241	0.03169703	0.4192235	0.4351263	0.4782824	0.03074343	0.04063551	0.4895144	0.5004041	0.01892729	0.05275656	0.03498192	0.4473286	0.4573303
cg21787089	0.05326508	0.7147519	0.9005535	0.05708035	0.6998741	0.5960382	0.5995236	0.895622	0.06548366	0.06026676	0.5729506	0.5968469	0.9053163	0.5916761	0.07199592	0.0449928	0.6348862	0.6482883	0.6983233
cg21792493	0.5761031	0.1931125	0.171458	0.5390731	0.5727421	0.536015	0.5830046	0.5738534	0.2213637	0.738518	0.613019	0.1628989	0.6736522	0.1758735	0.1474935	0.5748944	0.200478	0.592516	0.6297921
cg21798601	0.08964332	0.4468695	0.06916213	0.4105698	0.1004546	0.08164858	0.07895569	0.476091	0.457512	0.409379	0.1078235	0.08913046	0.4597277	0.3956124	0.06878708	0.1465882	0.1407695	0.4601022	0.446985
cg21807034	0.4383261	0.5468808	0.4654854	0.0325823	0.04199371	0.7412878	0.4498713	0.05276868	0.0313618	0.564386	0.5693409	0.5450924	0.4455926	0.560921	0.5636727	0.8507471	0.4583365	0.4458896	0.5647146
cg21821643	0.8667465	0.875724	0.9091258	0.8555718	0.8982832	0.8883619	0.869293	0.887813	0.8794473	0.8803111	0.8457877	0.4536056	0.844086	0.8886247	0.394557	0.4233237	0.8691994	0.8485156	0.8834098
cg21854924	0.7711507	0.5651528	0.8072042	0.2479804	0.04128806	0.861596	0.6710735	0.5840481	0.5377135	0.6515072	0.7379133	0.749236	0.2857519	0.6624755	0.7693791	0.8893947	0.7967494	0.5894458	0.707146
cg21860846	0.09691771	0.5088304	0.09504723	0.4671439	0.07510216	0.08632384	0.07741652	0.469186	0.4709843	0.5060479	0.08124474	0.08739763	0.5066596	0.5215274	0.07558424	0.07742377	0.07881879	0.5144443	0.5156112
cg21864225	0.01935874	0.4206183	0.01829613	0.435053	0.02788111	0.03199413	0.01886188	0.3913638	0.4572416	0.4144808	0.0169612	0.02044994	0.4711105	0.3790607	0.01477043	0.0250877	0.01611891	0.3665605	0.4190387
cg21864829	0.06534522	0.5130181	0.08053666	0.5296212	0.08291539	0.08693265	0.07346909	0.4914409	0.4900081	0.5371783	0.09474605	0.07372421	0.5556262	0.5790603	0.07368843	0.07895701	0.08109865	0.5333823	0.5312878
cg21873524	0.3424695	0.8084211	0.402015	0.8114896	0.8052091	0.832747	0.8028234	0.3880852	0.7639084	0.7383294	0.2887769	0.7843225	0.8151562	0.8083984	0.3022108	0.3111521	0.8093645	0.7706624	0.8124291
cg21881821	0.03551741	0.590072	0.0372885	0.5963971	0.03196481	0.04168002	0.03651459	0.5247982	0.5944982	0.5547262	0.03226114	0.03035171	0.6009301	0.5482957	0.03732728	0.04171111	0.03511955	0.5861314	0.6048202
cg21882403	0.01731077	0.4387477	0.01625585	0.4536951	0.02044725	0.01773118	0.01732415	0.4229636	0.4577559	0.3881066	0.01795284	0.01714275	0.4621118	0.3295028	0.01540479	0.01208485	0.01414537	0.3838426	0.432667
cg21890239	0.1143087	0.4465043	0.09995961	0.4490379	0.08613028	0.07497056	0.2687169	0.4645607	0.4945985	0.5020039	0.2421964	0.09521573	0.4637299	0.4619057	0.0637698	0.02980536	0.1078969	0.4801358	0.4701556
cg21898358	0.03771835	0.5800775	0.03950756	0.5615025	0.5666554	0.03360713	0.5810744	0.04128984	0.05216452	0.09812547	0.06193062	0.05329785	0.5259535	0.05058507	0.03817422	0.5818272	0.04152856	0.04453644	0.524692
cg21900764	0.04118503	0.4635929	0.07909758	0.4689417	0.06681265	0.06418538	0.05931187	0.4246847	0.4340232	0.4962449	0.06150806	0.06072658	0.4724343	0.4534804	0.04200308	0.05084698	0.05426779	0.3977088	0.4333536
cg21903981	0.8818239	0.882295	0.8802534	0.3671854	0.9033445	0.4261811	0.8972648	0.8701029	0.8809991	0.8801844	0.8717874	0.8687955	0.8594152	0.8726185	0.8593789	0.8920508	0.8599586	0.4174971	0.8697998
cg21905818	0.04400323	0.5922026	0.03879019	0.48981	0.03385567	0.04638372	0.04371669	0.4260938	0.4768379	0.5471476	0.03809564	0.05950185	0.4826796	0.4714593	0.04935718	0.04752285	0.03765929	0.4237379	0.4945564
cg21927991	0.4329626	0.4121583	0.4184206	0.8262834	0.8516683	0.848323	0.8442932	0.8455503	0.8203068	0.8365003	0.4407247	0.4524293	0.8048183	0.4423117	0.8258994	0.4592946	0.8264615	0.85654	0.8735776
cg21934405	0.529895	0.57261	0.6292836	0.3337079	0.388477	0.7935122	0.3875531	0.02821953	0.5840015	0.4597504	0.6855661	0.5508731	0.3024618	0.4082204	0.493763	0.4598106	0.3795095	0.3530143	0.3776983
cg21950492	0.04149429	0.02984386	0.8736034	0.5340165	0.04297847	0.8687671	0.8942036	0.9150716	0.5804759	0.0323085	0.8976989	0.8817174	0.5174847	0.9243491	0.04848844	0.06101484	0.8778931	0.5538154	0.03038235
cg21953876	0.02460264	0.5332701	0.02245919	0.5763902	0.01943437	0.02126077	0.01712436	0.550684	0.526849	0.5512885	0.01853311	0.018178	0.5446669	0.5462328	0.02145181	0.01549513	0.02114743	0.512071	0.5481556
cg21960840	0.01615023	0.4838599	0.01999622	0.4239969	0.01986275	0.02308681	0.01546834	0.412442	0.4491097	0.418541	0.01155882	0.0151497	0.5011671	0.382592	0.01228253	0.01173744	0.01689966	0.3553448	0.4024655
cg21966453	0.03885756	0.5129069	0.03811752	0.4873385	0.03877063	0.04210218	0.03801708	0.4058172	0.4846964	0.4166218	0.04001991	0.04820775	0.4780366	0.4432583	0.03551516	0.05345125	0.04442537	0.4518289	0.4248759
cg21978299	0.02621603	0.4150405	0.03097443	0.4397404	0.03165452	0.03287281	0.02592392	0.397504	0.4084343	0.4325869	0.02932834	0.03263938	0.406849	0.4455397	0.02451567	0.03585463	0.03019104	0.3582835	0.3947819
cg21988739	0.04664173	0.5683492	0.04002486	0.3719876	0.04350474	0.04262964	0.04262481	0.4232625	0.4444839	0.3996514	0.04485414	0.04245155	0.4987376	0.4550387	0.05256957	0.06369662	0.04420462	0.4515939	0.4337612
cg21993023	0.5329492	0.7650926	0.1932801	0.1985822	0.7015153	0.7981045	0.5344563	0.6883922	0.7957619	0.5087783	0.4597484	0.5125366	0.5417752	0.4926366	0.7668873	0.1874469	0.2001501	0.4923082	0.5312248
cg21999614	0.08106713	0.7293019	0.1281185	0.6202129	0.1050963	0.09089246	0.1012533	0.5558114	0.509552	0.5600775	0.1209318	0.0971474	0.6096895	0.5948153	0.1139952	0.08772436	0.1127375	0.5549485	0.5351004
cg22007216	0.5644092	0.03636159	0.9127155	0.5272245	0.9259138	0.03300509	0.5292386	0.5440844	0.9247513	0.5776321	0.03347741	0.9271251	0.5364406	0.586684	0.9179062	0.9224918	0.0398344	0.5770376	0.9184428
cg22010900	0.1935665	0.6544764	0.2042486	0.571655	0.2300667	0.271202	0.1352697	0.5550432	0.5473154	0.6615937	0.1908259	0.1918111	0.6070154	0.6339191	0.1101889	0.1347096	0.1759869	0.5988865	0.5695965
cg22012543	0.04947014	0.4636072	0.06247526	0.4787023	0.06995615	0.05473838	0.07369352	0.4725792	0.4428985	0.4058559	0.0847354	0.06553099	0.5222451	0.42085	0.1188704	0.09038551	0.0543266	0.4971871	0.497388
cg22020181	0.5074692	0.1552778	0.4768513	0.2045435	0.5076984	0.5085263	0.5262351	0.1645789	0.1272694	0.1840351	0.5261354	0.5345079	0.1920476	0.1992671	0.4973481	0.495789	0.4895963	0.1444838	0.2079236
cg22026089	0.7701095	0.04121069	0.5271066	0.5163512	0.05650073	0.5429552	0.7819503	0.8602778	0.8251722	0.614714	0.05619721	0.8110316	0.4858312	0.5866928	0.7798326	0.8960959	0.8500798	0.8114744	0.8716182
cg22028367	0.744047	0.1304679	0.6999143	0.1282718	0.7277828	0.7014135	0.749299	0.1638368	0.1503814	0.1628342	0.79268	0.7276856	0.1171362	0.1515359	0.7070007	0.6670217	0.704319	0.1374963	0.1170458
cg22037249	0.8576407	0.05219654	0.06971605	0.06065032	0.8257676	0.5033705	0.4733217	0.7973653	0.8600367	0.4848795	0.4856159	0.4988291	0.4682788	0.05047604	0.4916215	0.2943786	0.4464024	0.7946648	0.4915729
cg22051787	0.8103452	0.2912498	0.8094069	0.3032366	0.882514	0.861079	0.8640946	0.2765516	0.3343635	0.3094327	0.8293419	0.8154784	0.2994362	0.2894365	0.8608498	0.8284906	0.8596635	0.2919523	0.289449
cg22053855	0.07501149	0.4900882	0.09683592	0.5682142	0.06265543	0.08247075	0.08028779	0.5325526	0.485572	0.5467382	0.07116076	0.07625531	0.544444	0.538212	0.07488279	0.07466015	0.06558219	0.5696111	0.4966201
cg22077592	0.8321071	0.1573979	0.7793538	0.1708664	0.8143654	0.7706623	0.8486515	0.1738977	0.1502199	0.206538	0.7117007	0.8163492	0.167213	0.1972594	0.7646113	0.789147	0.8416989	0.1909961	0.1574677
cg22134140	0.1200019	0.5628634	0.1131999	0.5422127	0.08540708	0.1245963	0.1218764	0.4855286	0.5522283	0.4872319	0.1031214	0.08725106	0.5361666	0.5339298	0.06881091	0.05628305	0.09909068	0.6292708	0.5420489
cg22138998	0.4247443	0.4150354	0.4259172	0.3318969	0.455113	0.8670751	0.8214411	0.822544	0.5929959	0.4545882	0.8179289	0.3981315	0.6193925	0.4754688	0.602874	0.4543532	0.7119107	0.3350886	0.02957737
cg22142142	0.7642951	0.02464405	0.8152969	0.4414003	0.4130728	0.8318687	0.8167806	0.84699	0.4525334	0.8316952	0.8330447	0.7895979	0.4114002	0.826252	0.4041738	0.8731912	0.8042826	0.8044147	0.02592336
cg22151131	0.03464299	0.5501615	0.03550859	0.5175035	0.03405253	0.03136965	0.03755227	0.4953427	0.5544243	0.518093	0.03063261	0.03731602	0.4991101	0.5411538	0.0290954	0.03475827	0.03214472	0.4668758	0.5427124
cg22151216	0.01226336	0.4180176	0.02340373	0.401638	0.01290764	0.01248801	0.0124857	0.3984818	0.4369001	0.314481	0.0137732	0.01303081	0.4044532	0.343004	0.01302761	0.01489248	0.0119974	0.3623268	0.3605067
cg22164912	0.04037847	0.5406242	0.03771705	0.5021866	0.03172334	0.03898346	0.03545646	0.4801424	0.4958015	0.4761515	0.03353708	0.04090975	0.5091256	0.4965429	0.03231759	0.05289394	0.03915848	0.5100909	0.4637514
cg22169467	0.659006	0.3108149	0.3091577	0.6583848	0.2946664	0.864751	0.6414464	0.78694	0.5060321	0.7844043	0.2425552	0.6845877	0.3114728	0.2800717	0.3061696	0.8835218	0.3044344	0.2657504	0.6331167
cg22181382	0.9229177	0.9230769	0.9203126	0.5399182	0.9162797	0.4785724	0.9335344	0.902685	0.5603444	0.8937178	0.8989614	0.5675266	0.9279613	0.8946383	0.9149207	0.8966549	0.9147914	0.8945986	0.902046
cg22191603	0.04532178	0.4846981	0.04396174	0.4903791	0.03893411	0.04945316	0.04388495	0.5360628	0.4910005	0.4608825	0.04047821	0.04448923	0.5358917	0.4897973	0.0415624	0.0480818	0.04560606	0.4767517	0.4834906
cg22213420	0.1055971	0.4973745	0.1027373	0.4776781	0.1314772	0.04891424	0.1554651	0.4625469	0.5010453	0.4811782	0.1087217	0.07909031	0.5052619	0.5151827	0.06839777	0.03128753	0.08753927	0.5250198	0.4646346
cg22221554	0.03529406	0.4782065	0.04002908	0.4955315	0.0462244	0.05135999	0.03151359	0.5223221	0.5049048	0.5360377	0.02872001	0.04414775	0.5402729	0.5160818	0.02660184	0.04538253	0.04163681	0.5068675	0.5449369
cg22223709	0.7679741	0.2737359	0.6265925	0.2630466	0.7464071	0.7534014	0.7512627	0.3540128	0.09815433	0.2152515	0.667625	0.806223	0.1494326	0.1140562	0.7595907	0.8276676	0.7101039	0.1841992	0.2478734
cg22238863	0.04958291	0.4327346	0.04375179	0.4060046	0.03604476	0.04146672	0.04285508	0.3744122	0.3881508	0.4000975	0.03207135	0.03432905	0.4462185	0.4897517	0.02747435	0.03056102	0.03386921	0.412224	0.4810135
cg22252245	0.02268602	0.4930574	0.02085554	0.4707207	0.02020263	0.02670925	0.02064653	0.4564548	0.4381027	0.4636773	0.02225507	0.01894093	0.5079267	0.4542044	0.02026175	0.01728941	0.02114016	0.4551484	0.4607922
cg22256607	0.8460281	0.4174963	0.4803358	0.7796534	0.8467683	0.4897019	0.02419228	0.8684107	0.8755478	0.8313407	0.8699737	0.808327	0.7027764	0.7444516	0.7852528	0.9145168	0.4792061	0.7202499	0.7663935
cg22265142	0.1738547	0.4626443	0.1833434	0.4873585	0.1332369	0.1391479	0.2169447	0.4619355	0.4589777	0.5093544	0.1504688	0.1453243	0.5192967	0.5524175	0.1720936	0.1542798	0.159554	0.5420624	0.5063349
cg22274196	0.899326	0.03113588	0.03295073	0.4649386	0.8988399	0.492929	0.426202	0.4626278	0.4008881	0.4372217	0.4056492	0.4597983	0.03058159	0.4651293	0.4649395	0.03419487	0.4136516	0.03124923	0.02889793
cg22274273	0.8495587	0.4510605	0.8109017	0.4587284	0.4499207	0.462144	0.8394809	0.4614866	0.02933933	0.8162434	0.464322	0.8631531	0.4854248	0.02798791	0.8876829	0.4830316	0.4967391	0.8573533	0.02835475
cg22275278	0.02957196	0.4906062	0.03116493	0.4686358	0.02840677	0.03117223	0.03594802	0.3625202	0.3737661	0.3472137	0.02744708	0.05830721	0.4366973	0.5404746	0.03570822	0.04125873	0.03365737	0.3521105	0.407625
cg22276800	0.03240485	0.03552474	0.4298725	0.03911757	0.4322219	0.04403057	0.04299021	0.03503751	0.4160872	0.03910721	0.4349888	0.03969193	0.4443839	0.02910336	0.8617162	0.8615726	0.4355171	0.4310321	0.03665408
cg22276991	0.03400898	0.3323976	0.03459252	0.3695294	0.03491196	0.04096171	0.03062032	0.3929362	0.3897695	0.3991201	0.03062499	0.03185006	0.3971664	0.4067973	0.03141634	0.02827123	0.0366239	0.344472	0.4261238
cg22304519	0.6533049	0.556077	0.08225026	0.6462017	0.0748823	0.06420047	0.5515742	0.5915822	0.0846126	0.9015674	0.07004723	0.08542885	0.8751456	0.05752686	0.6283008	0.1196412	0.1079196	0.09843553	0.8725396
cg22305850	0.02599228	0.2396819	0.3221242	0.0375976	0.5312033	0.7853307	0.02660767	0.3666413	0.1357863	0.3918161	0.04307924	0.4388857	0.1538097	0.3889748	0.02690535	0.4848108	0.4626981	0.238077	0.3161019
cg22307470	0.2039655	0.6716749	0.2224723	0.7379617	0.2359689	0.1993325	0.2270392	0.7071435	0.643697	0.6306752	0.217166	0.2720866	0.7698669	0.738888	0.2176184	0.2123472	0.254027	0.7549731	0.7624882
cg22336867	0.5156109	0.503344	0.03411079	0.4967976	0.03480305	0.4832498	0.03291619	0.02748105	0.03162181	0.5045859	0.04023913	0.03356592	0.8712886	0.03009566	0.03201964	0.02905332	0.03154582	0.0290232	0.02908468
cg22343001	0.03563688	0.517238	0.03291146	0.5234272	0.02720529	0.03522118	0.04257316	0.4419371	0.54183	0.5390363	0.0453078	0.02972522	0.5380215	0.5063779	0.03169627	0.02715541	0.05493129	0.543637	0.4917826
cg22366618	0.09228905	0.6048623	0.09281874	0.5138379	0.08806723	0.1024914	0.1059021	0.5788913	0.528018	0.5055088	0.09343642	0.09618337	0.5463732	0.5219581	0.09274367	0.08848678	0.09312431	0.5558495	0.5196499
cg22404117	0.03483323	0.525842	0.03870301	0.4214841	0.03705056	0.03252038	0.03194345	0.4013775	0.4091368	0.4260704	0.03865585	0.03634114	0.4831747	0.491329	0.03589804	0.04225936	0.03254118	0.4542088	0.4595929
