	AMZ01	AMZ02	AMZ03	AMZ04	AMZ06	AMZ07	AMZ08	AMZ09	AMZ10	AMZ11	AMZ12	AMZ13	AMZ14	AMZ15	AMZ16	AMZ17	AMZ18	AMZ19	AMZ20
cg18516687	0.1163849	0.340926	0.05741175	0.3249312	0.06087672	0.06046634	0.06335302	0.3574908	0.3726146	0.3725849	0.0472891	0.05604054	0.3687772	0.402145	0.05690757	0.04819089	0.06050151	0.4335278	0.3949549
cg18523259	0.01552187	0.545223	0.01790487	0.5197345	0.02527219	0.05557307	0.01353434	0.5416843	0.5301822	0.5349049	0.01200001	0.01352142	0.5458851	0.5264227	0.0164496	0.0229998	0.0222021	0.4864485	0.5249804
cg18526121	0.7786915	0.5133192	0.7603375	0.8206875	0.8002047	0.5364215	0.8587414	0.5123397	0.4698975	0.833498	0.02967293	0.7600897	0.02313481	0.5408029	0.527925	0.4706312	0.4907297	0.5002414	0.4996757
cg18557837	0.1118439	0.5864376	0.03244366	0.03684674	0.04068812	0.5879179	0.04085638	0.5173616	0.03746728	0.04994959	0.6108514	0.04460788	0.04273559	0.5645856	0.04677787	0.0441801	0.04637713	0.04105825	0.04593365
cg18561199	0.4808983	0.03620508	0.488981	0.4508315	0.83214	0.03465821	0.0387177	0.4798324	0.4700054	0.5186131	0.5075823	0.4972247	0.4773514	0.8375163	0.4784357	0.8292611	0.04027789	0.5048256	0.5226532
cg18566479	0.2386349	0.4659146	0.2260749	0.5361768	0.173778	0.1208042	0.1315402	0.5068786	0.5103699	0.5722667	0.177797	0.196725	0.5701446	0.3837255	0.195713	0.1105992	0.1612548	0.5318041	0.5482368
cg18576044	0.5893338	0.4887694	0.03024097	0.5196819	0.5201834	0.03181729	0.4535966	0.03534063	0.497073	0.02652156	0.4879217	0.8514968	0.5285807	0.518533	0.02562707	0.5040165	0.4943472	0.5190729	0.857181
cg18580559	0.4967092	0.9085234	0.495841	0.7999747	0.4571793	0.4720199	0.3928558	0.8312546	0.9001439	0.03421075	0.03356839	0.03821283	0.4604043	0.6935561	0.03901399	0.02868161	0.4806578	0.4892073	0.02667942
cg18581963	0.04797179	0.4382171	0.04000718	0.4158106	0.04629975	0.04869413	0.05311999	0.3980872	0.4117797	0.4205	0.03172287	0.04568228	0.4430675	0.4537017	0.03027047	0.03662414	0.04087029	0.4372527	0.3770308
cg18584561	0.0399739	0.04867186	0.4819819	0.4929289	0.05424319	0.8284766	0.4625203	0.04337858	0.4817062	0.02719768	0.03699907	0.04710926	0.8779067	0.03678655	0.03293941	0.03973104	0.5017728	0.5303259	0.03198811
cg18618432	0.604606	0.4125259	0.4033282	0.7234488	0.4337444	0.4380182	0.4510362	0.7162322	0.4542609	0.4330466	0.4093022	0.4100648	0.4273617	0.179581	0.6176723	0.4450719	0.8330432	0.7745431	0.7914991
cg18624866	0.06234137	0.3218645	0.05159272	0.3193105	0.05662911	0.05339743	0.08058774	0.3221434	0.2974202	0.377091	0.06487124	0.04648764	0.3545944	0.4926456	0.06999282	0.05095256	0.05512562	0.3715215	0.3673844
cg18625830	0.0681847	0.3804998	0.05629679	0.4330163	0.06749513	0.08493638	0.06750483	0.4295456	0.4152106	0.5087011	0.07779076	0.06562765	0.4528536	0.6334797	0.09854017	0.06697339	0.06133964	0.4396812	0.3955508
cg18629442	0.8209604	0.8583706	0.7986017	0.3589158	0.8667305	0.8436208	0.8524245	0.7851328	0.8475784	0.3357689	0.8033204	0.4307655	0.8143531	0.7909489	0.3860412	0.8459233	0.3780581	0.8513156	0.7848874
cg18632412	0.04964089	0.4461141	0.04294164	0.4212034	0.03740126	0.04068259	0.04157917	0.4777699	0.4645093	0.467983	0.03626326	0.03675733	0.465022	0.5036379	0.03302538	0.03732598	0.03385409	0.4728106	0.4437372
cg18636716	0.01332482	0.403789	0.01060037	0.3805886	0.01054367	0.01232874	0.01248816	0.3781509	0.4022092	0.4127751	0.008713047	0.01107111	0.4333373	0.3883971	0.01171937	0.01098885	0.01282755	0.3908322	0.4038587
cg18662228	0.2808992	0.2404601	0.07368302	0.4406165	0.297685	0.2362142	0.5285177	0.05846051	0.2964884	0.177926	0.0673392	0.1030091	0.3153683	0.4201502	0.3766491	0.6929525	0.06866674	0.4396769	0.07905466
cg18673341	0.4667383	0.4695034	0.8840941	0.02985229	0.03088341	0.03745242	0.03264418	0.8516091	0.4680671	0.0287577	0.02822604	0.4532982	0.03378519	0.03092044	0.02858367	0.4476238	0.03313334	0.8862463	0.4548176
cg18677034	0.04365535	0.3934977	0.04028007	0.3915062	0.03053243	0.04614762	0.0373805	0.3823219	0.3903851	0.3256906	0.03584031	0.0310207	0.4348019	0.4615949	0.03473146	0.03931833	0.03616313	0.3679937	0.3660598
cg18678645	0.05795881	0.4171412	0.4572123	0.09399671	0.05852722	0.4104569	0.453378	0.0583179	0.2389463	0.06691717	0.03627632	0.449736	0.4225501	0.4782714	0.1018423	0.4171	0.3130208	0.4192813	0.4670283
cg18678716	0.09227292	0.3782894	0.3695537	0.5967733	0.4573932	0.3561232	0.8722479	0.07511376	0.3449377	0.08023395	0.3555577	0.6550339	0.6645559	0.2832057	0.05964274	0.5211378	0.6116843	0.09121233	0.4594396
cg18689730	0.5221369	0.9598332	0.5437856	0.9671194	0.5508608	0.5434724	0.5543824	0.9521884	0.9651509	0.9681037	0.5296482	0.5341537	0.9711145	0.9664146	0.5336101	0.5247094	0.5662762	0.9637252	0.9660756
cg18713479	0.1148899	0.3934714	0.06079689	0.3271828	0.09303108	0.06078892	0.04302244	0.3614703	0.3517395	0.3839857	0.0634168	0.04309855	0.4034781	0.4643276	0.03842388	0.09437348	0.07048984	0.381464	0.3718876
cg18714913	0.6905103	0.04423856	0.5839134	0.6583894	0.5667556	0.6382719	0.5317814	0.5990232	0.6032861	0.03616947	0.74161	0.5130849	0.6218369	0.4285181	0.4323218	0.6223181	0.6034664	0.4255278	0.6280166
cg18717600	0.01843023	0.534402	0.01791843	0.4828617	0.01621039	0.01793213	0.01887104	0.4913387	0.4672708	0.5351404	0.01542385	0.01662583	0.5836292	0.5292396	0.01550283	0.01639171	0.01595569	0.4874213	0.4945678
cg18731813	0.05141965	0.3844227	0.04819918	0.3438924	0.04230319	0.04008848	0.05199742	0.3244736	0.333011	0.3832935	0.04037436	0.03652256	0.3479373	0.4061056	0.04101595	0.04123983	0.03944789	0.3688788	0.2588858
cg18742441	0.01549973	0.3715323	0.01591204	0.3770932	0.01616019	0.01691194	0.01616711	0.3503028	0.3239317	0.3974195	0.0180462	0.01512998	0.4000564	0.132384	0.01574819	0.0152897	0.01523783	0.3523177	0.2893444
cg18756931	0.7072648	0.739331	0.4537026	0.7797302	0.4491271	0.7881737	0.8767086	0.7587183	0.05823006	0.4667792	0.7237188	0.7131043	0.8216634	0.4015654	0.0472652	0.4583947	0.4772685	0.7072894	0.4433985
cg18769303	0.05361592	0.3202821	0.04127848	0.3597565	0.02958822	0.04588367	0.03868821	0.2815886	0.3424553	0.3481273	0.03352266	0.03416724	0.404892	0.4163495	0.0335048	0.03901086	0.03519682	0.3270701	0.33131
cg18780401	0.04340795	0.3824727	0.03654679	0.3986459	0.03442772	0.0297849	0.03632817	0.3923042	0.3866152	0.461505	0.02741158	0.03671458	0.4502521	0.4016894	0.0374824	0.0346344	0.04846138	0.4769296	0.476624
cg18780751	0.03969988	0.3251413	0.03349275	0.3292287	0.04368392	0.03504887	0.03034634	0.3420086	0.3653603	0.3960891	0.0316742	0.03285654	0.3667531	0.2052155	0.03387688	0.03168854	0.03845789	0.3547449	0.3100268
cg18799866	0.03409539	0.4483797	0.02529134	0.4541695	0.02418908	0.03166422	0.02982936	0.4434808	0.4456473	0.4355758	0.04093616	0.028672	0.4476508	0.2489696	0.02859183	0.0250186	0.03764996	0.4519912	0.430465
cg18805164	0.9581451	0.3485532	0.8941211	0.8102622	0.2705114	0.4446787	0.06664455	0.7640417	0.8962365	0.2595373	0.9051101	0.9003368	0.1275148	0.1787593	0.9634819	0.05134162	0.3421097	0.8594049	0.108916
cg18818432	0.09247126	0.439076	0.08139517	0.4656862	0.09368065	0.08258637	0.09714897	0.4395655	0.4620555	0.5014701	0.08411195	0.06793764	0.4666917	0.4046606	0.06661476	0.07822102	0.07311743	0.4744692	0.4861612
cg18821122	0.7876421	0.8860778	0.4891987	0.8675291	0.8809414	0.8760821	0.9316243	0.4929292	0.9080541	0.4868126	0.9021388	0.8611598	0.4903519	0.5256251	0.02682841	0.8960675	0.87422	0.4674083	0.9120233
cg18827179	0.0668275	0.4714598	0.05450933	0.5002477	0.05328831	0.062231	0.0657315	0.4760633	0.4732966	0.4896986	0.05196231	0.04965736	0.5225001	0.4682319	0.05748323	0.04964104	0.05188174	0.5115113	0.4787841
cg18828303	0.01440347	0.4314947	0.01546585	0.4756339	0.01630886	0.01686486	0.01805959	0.4832794	0.5287961	0.5258829	0.01238404	0.01691808	0.5229813	0.4518018	0.01616523	0.0162697	0.01605634	0.4972154	0.5107328
cg18828306	0.4526543	0.02605804	0.4577719	0.03142142	0.02072434	0.4666432	0.02871582	0.8469102	0.4853758	0.4824096	0.5000146	0.03324029	0.464037	0.02118125	0.483674	0.4714219	0.4963273	0.4844867	0.4898861
cg18834878	0.2051825	0.5581001	0.1732821	0.5411573	0.3756524	0.3277072	0.8744725	0.5385715	0.5233358	0.5667437	0.1837817	0.1683585	0.5950561	0.7411646	0.1753966	0.2893284	0.4110442	0.5316402	0.5417203
cg18843803	0.5885015	0.4540249	0.656187	0.4876005	0.5970727	0.5898305	0.2493756	0.03977818	0.6660617	0.03988951	0.4239891	0.6274221	0.05612511	0.5578411	0.03705399	0.6669439	0.07482629	0.4542404	0.5091246
cg18845598	0.2550347	0.0670468	0.6321948	0.571575	0.07411887	0.1013134	0.05186632	0.5523923	0.0742521	0.08877576	0.1158971	0.583716	0.8608529	0.07179571	0.08375717	0.6108299	0.8717761	0.855363	0.09591485
cg18858121	0.05124139	0.4543278	0.03585699	0.4602491	0.03736489	0.04720946	0.04380716	0.4699645	0.4681218	0.5100239	0.03717423	0.03702303	0.5323525	0.2059018	0.03737757	0.04719336	0.02365451	0.5303228	0.4763587
cg18882436	0.04534584	0.3941255	0.03552255	0.4399252	0.03661318	0.03471237	0.03460817	0.414993	0.4247824	0.4080726	0.03253344	0.0448039	0.4893268	0.4893427	0.03860331	0.03401027	0.04674576	0.4425903	0.406207
cg18897294	0.0471937	0.4439319	0.04303046	0.4499655	0.0360148	0.04612285	0.04061709	0.4561806	0.4348796	0.444627	0.03233077	0.0348822	0.4903286	0.4354703	0.03508326	0.03984853	0.04074884	0.385484	0.4088754
cg18923230	0.03198265	0.3361372	0.0316576	0.3517692	0.03364558	0.0303673	0.02717589	0.3805361	0.3565664	0.4241578	0.02628674	0.02717139	0.394132	0.4334358	0.02875976	0.02717272	0.02949969	0.4517083	0.4164606
cg18925560	0.08233536	0.4330006	0.06054414	0.4820273	0.05138448	0.0633908	0.06258233	0.4386601	0.4582266	0.5154577	0.04967619	0.05004612	0.5454791	0.2433962	0.0488412	0.05606842	0.05050875	0.475404	0.4327259
cg18932686	0.05412649	0.4892754	0.05451676	0.4703091	0.04847289	0.04870827	0.0604661	0.4773741	0.5009955	0.5314106	0.0459731	0.04157573	0.5370662	0.5478751	0.03600962	0.04721529	0.0449718	0.5385332	0.4769451
cg18932722	0.8602434	0.8363836	0.5526418	0.07113825	0.6351801	0.5790152	0.8893701	0.8328447	0.08460409	0.8670722	0.5523243	0.567112	0.5843153	0.6419472	0.5884684	0.07046038	0.8750773	0.6527191	0.8670763
cg18983709	0.09669841	0.4578757	0.1115405	0.4467374	0.1123501	0.1056119	0.1310029	0.4511327	0.4132267	0.5150657	0.105685	0.09778862	0.5137928	0.4700114	0.110761	0.1037259	0.1096645	0.485589	0.462276
cg18989810	0.04924317	0.413037	0.04257334	0.4044844	0.04038788	0.04689993	0.04396347	0.4392871	0.4540782	0.4614892	0.03770558	0.03595229	0.471769	0.4486203	0.03905758	0.03954886	0.04454818	0.3929665	0.4041832
cg18990292	0.1249101	0.3310317	0.1547413	0.3582689	0.1427382	0.1380428	0.1563656	0.4162416	0.4137045	0.4982512	0.1209028	0.1538042	0.508107	0.3760233	0.1092234	0.1420391	0.09509291	0.4395652	0.4161422
cg19010939	0.04559302	0.4284114	0.03571411	0.3958275	0.03202981	0.03992111	0.03449126	0.3715252	0.3652582	0.3759034	0.02959065	0.02833285	0.4107588	0.4427405	0.02713861	0.03082177	0.02856451	0.3824393	0.3436343
cg19014289	0.5566791	0.9269687	0.9223184	0.9333557	0.541914	0.5383419	0.9302859	0.9315651	0.9258828	0.9395239	0.5241288	0.5371666	0.943412	0.9440846	0.02394189	0.9276922	0.5001651	0.5353859	0.9336389
cg19021236	0.430127	0.4585223	0.451056	0.8270514	0.05867228	0.04603587	0.8930024	0.4326857	0.4722719	0.4749144	0.5056906	0.5015787	0.4619979	0.923465	0.9253485	0.03421383	0.4398956	0.8610346	0.4796859
cg19022384	0.05197904	0.390849	0.04604453	0.3742012	0.07982936	0.04869459	0.03568477	0.3037504	0.3292841	0.42171	0.03517287	0.04894143	0.3956886	0.448943	0.1004876	0.03258028	0.0328082	0.3464775	0.3038836
cg19022966	0.1141164	0.3874684	0.107661	0.4708203	0.1031992	0.1027654	0.07373807	0.3957663	0.4750604	0.47092	0.08165794	0.09103725	0.4126851	0.4493625	0.07865522	0.06686151	0.08315088	0.4294031	0.4357952
cg19039586	0.08259955	0.4899014	0.1491538	0.5400225	0.1980683	0.1879306	0.3730154	0.499736	0.5112964	0.5016846	0.08857257	0.1215703	0.5666975	0.521625	0.05370343	0.2310224	0.1898124	0.5407693	0.4816165
cg19055639	0.0743218	0.4592413	0.05143228	0.4465359	0.05905001	0.07619605	0.08104782	0.3954427	0.4397013	0.4306896	0.0597173	0.06643822	0.450147	0.2043621	0.05898056	0.07757252	0.06374553	0.3963151	0.419331
cg19056391	0.03346065	0.4714092	0.02229355	0.4514224	0.03064841	0.03231781	0.02440154	0.5171748	0.4749851	0.4959284	0.02980936	0.02358346	0.4697186	0.3350924	0.0236034	0.02660182	0.03578085	0.4729068	0.4587603
cg19062189	0.04944362	0.5332806	0.05446185	0.4946649	0.06900136	0.04582543	0.04250639	0.4835885	0.4965966	0.5349059	0.04709293	0.03426046	0.4997325	0.5928536	0.05022583	0.04396528	0.05894711	0.5293663	0.5300542
cg19063343	0.04206213	0.3661423	0.04095019	0.3904723	0.03801584	0.04299446	0.05004112	0.3612644	0.3686793	0.4447915	0.03525574	0.03347759	0.4119157	0.5051692	0.04226379	0.04049062	0.04354381	0.3934452	0.3932425
cg19068385	0.05846352	0.5074742	0.04638346	0.4773199	0.04133321	0.05458396	0.04358478	0.4389662	0.5021914	0.4854925	0.04382361	0.04101044	0.5222154	0.2227212	0.03973707	0.04838968	0.04432569	0.4343911	0.4245589
cg19079092	0.5771159	0.5892531	0.4943213	0.5367267	0.564826	0.4404471	0.8707007	0.8170481	0.8567091	0.880917	0.8361274	0.8364049	0.8748615	0.8948331	0.8296598	0.8455092	0.8872512	0.8799641	0.538329
cg19079513	0.9248318	0.9313284	0.9354933	0.5613249	0.5725555	0.9220189	0.9327037	0.57787	0.9244833	0.5738932	0.9467253	0.9406388	0.9510842	0.8460586	0.9511475	0.5703863	0.938732	0.9427156	0.941434
cg19092293	0.03010681	0.2830932	0.02733814	0.3404161	0.03818545	0.03334999	0.02811889	0.3112152	0.3324513	0.3881724	0.02818987	0.02410898	0.3802691	0.1707234	0.02856221	0.02840687	0.03280814	0.3877194	0.302403
cg19137564	0.08052824	0.4352747	0.05662673	0.4582636	0.07095629	0.07284395	0.06307737	0.4698638	0.4488468	0.4733649	0.07773718	0.0729743	0.4942257	0.3073789	0.07364376	0.07029884	0.07745122	0.4982064	0.4803329
cg19139664	0.6532983	0.04510616	0.04285701	0.04507017	0.04269913	0.03801192	0.04521523	0.04404299	0.03860697	0.04111208	0.6227715	0.04533737	0.03895046	0.03652087	0.03733901	0.04868481	0.04814787	0.04026547	0.04230089
cg19153710	0.08290727	0.3885093	0.06251249	0.4497738	0.07273517	0.05650633	0.06723149	0.3779097	0.4160614	0.4736245	0.05480703	0.07991619	0.4809657	0.4959951	0.06833414	0.05028192	0.07410217	0.4586729	0.4704946
cg19162841	0.1373744	0.501575	0.08312448	0.5313508	0.08303548	0.08244209	0.08012687	0.486721	0.4604654	0.5065522	0.07148581	0.08464936	0.4917415	0.5143062	0.1006558	0.0672315	0.06286393	0.5017577	0.4814015
cg19168249	0.0288495	0.4706968	0.03045265	0.4940471	0.02565489	0.03206851	0.02875188	0.5146895	0.4863012	0.4902046	0.02489671	0.02554996	0.5032925	0.3642847	0.0241699	0.02891254	0.02710777	0.4667767	0.4835453
cg19180514	0.1292026	0.4211679	0.1106863	0.4086566	0.08610629	0.1243339	0.1065542	0.3980696	0.4672553	0.4164611	0.05231998	0.07137641	0.4745468	0.3100411	0.0621444	0.08304969	0.06516897	0.4204566	0.3833114
cg19181528	0.5039262	0.5123371	0.8649975	0.8810616	0.4125993	0.7694749	0.8620536	0.8749566	0.4707198	0.89653	0.8809374	0.9162638	0.9168268	0.9126906	0.8860071	0.8648656	0.4653378	0.3378626	0.8437462
cg19206010	0.1581406	0.4328646	0.1223711	0.4396962	0.120692	0.1223513	0.07435934	0.4138873	0.4619549	0.4359933	0.1253092	0.1484049	0.4598552	0.5023714	0.1316971	0.08189202	0.1137325	0.4621906	0.4833921
cg19212576	0.03495819	0.3507268	0.04484459	0.2828515	0.03593435	0.03487756	0.03519208	0.332978	0.3195296	0.3801934	0.02820673	0.03997531	0.3481001	0.4097731	0.03113271	0.02940706	0.03117672	0.2499751	0.3312322
cg19214707	0.5437823	0.3753858	0.4324722	0.4378804	0.3270549	0.3087629	0.5938647	0.6711995	0.2464359	0.2575076	0.5472108	0.4982751	0.3886584	0.8392573	0.376807	0.3234873	0.2736716	0.5311425	0.5507111
cg19218082	0.9668106	0.9691863	0.9664451	0.9683921	0.9698883	0.9686198	0.9649481	0.9683345	0.9666977	0.9738551	0.9780992	0.9672294	0.3344054	0.9561127	0.8028363	0.2519813	0.9721045	0.7497665	0.974919
cg19218988	0.08546208	0.3518962	0.06057039	0.3277544	0.07361766	0.08723345	0.04795568	0.3944016	0.3625333	0.4317727	0.06152099	0.05831575	0.4344424	0.3876481	0.05793997	0.05688952	0.05854129	0.3953592	0.3867292
cg19235109	0.07748062	0.519861	0.0532713	0.4709838	0.03454542	0.03443149	0.03805334	0.4080435	0.5146241	0.5233512	0.04534241	0.03813163	0.5245068	0.4749657	0.04429708	0.03050918	0.04333405	0.5350624	0.4796675
cg19238394	0.02900041	0.4296396	0.03248524	0.4305331	0.02957734	0.03024869	0.03022287	0.4075036	0.4284747	0.4426075	0.02371101	0.02941813	0.4683525	0.4510356	0.02294604	0.02631889	0.02623455	0.4383769	0.4816518
cg19268168	0.5921456	0.8499615	0.5847819	0.08483583	0.5485537	0.526803	0.5625403	0.8299858	0.484909	0.5079251	0.5627118	0.8578345	0.08863909	0.05805743	0.5098113	0.8206273	0.8513759	0.4633239	0.8279464
cg19270931	0.4281291	0.4834179	0.05522183	0.4559689	0.05917876	0.04174857	0.4570949	0.04054492	0.05115355	0.4623558	0.02873053	0.03820016	0.02711411	0.4170599	0.4937315	0.04258041	0.04409888	0.04790313	0.03113171
cg19288863	0.8546928	0.504756	0.9035649	0.9105199	0.4875407	0.9015842	0.8975264	0.05105614	0.9165578	0.908529	0.5005932	0.9144525	0.9286303	0.503231	0.9174438	0.9150401	0.4880126	0.5381039	0.5240277
cg19303692	0.304175	0.311409	0.9037131	0.2936377	0.3216485	0.9087303	0.9099768	0.3020705	0.3217679	0.317552	0.3667899	0.908645	0.3469277	0.9127934	0.9181568	0.3069727	0.9034221	0.8997615	0.3476292
cg19321437	0.2480351	0.6570299	0.2490488	0.5610893	0.04753583	0.03675637	0.04220118	0.5783673	0.6368504	0.5033707	0.1503228	0.03808576	0.5746738	0.1868071	0.1371772	0.03872424	0.09506092	0.5833007	0.5479716
cg19327781	0.2858093	0.7553418	0.3849551	0.7785535	0.3318307	0.3326155	0.08336695	0.8059821	0.7999976	0.7898289	0.4348212	0.3586388	0.712435	0.6540063	0.4037731	0.3634808	0.3926635	0.8109146	0.7595547
cg19332075	0.08769351	0.5912746	0.06354663	0.5415217	0.07015509	0.05288677	0.8195195	0.5306702	0.5488295	0.5110758	0.07168594	0.08559859	0.5799632	0.6378221	0.07472218	0.06384216	0.06255543	0.5728821	0.4837546
cg19334831	0.8958787	0.3118067	0.8954368	0.3080935	0.9095761	0.9015107	0.8958736	0.2968466	0.3101631	0.3172723	0.9146253	0.915699	0.3628096	0.3312372	0.9191003	0.9030518	0.9239179	0.3173461	0.3335928
cg19360212	0.9001119	0.9353838	0.9184791	0.5069216	0.9427191	0.9322679	0.511652	0.528127	0.921484	0.9489275	0.94563	0.9345948	0.9573363	0.9320767	0.9463972	0.9401707	0.9514786	0.953375	0.9465225
cg19363850	0.2646978	0.6389399	0.3282789	0.6219477	0.4081719	0.3998683	0.7343604	0.5668761	0.6342725	0.6502708	0.3205518	0.4322999	0.6989241	0.2318317	0.2495661	0.3177949	0.4439364	0.6425697	0.5489418
cg19364311	0.0665045	0.493291	0.09222472	0.477082	0.1016331	0.107359	0.1148406	0.4257855	0.4138775	0.4260861	0.1150107	0.111728	0.5187752	0.4452596	0.09155074	0.1116302	0.1095786	0.4574933	0.3846518
cg19368242	0.2787074	0.3393026	0.333753	0.6869431	0.572432	0.1320735	0.1133024	0.32152	0.4990886	0.1092344	0.5082171	0.6772647	0.3565972	0.7181918	0.342631	0.3003813	0.5056424	0.3945673	0.6323026
cg19373347	0.3820081	0.06170423	0.0919905	0.5818943	0.5720179	0.844804	0.08693338	0.5699524	0.09857821	0.8692729	0.09224675	0.8467664	0.6050989	0.6268397	0.8677815	0.3559984	0.8828125	0.5880409	0.8764699
cg19389973	0.7149501	0.03646801	0.04047371	0.3944565	0.8142856	0.04120258	0.3574656	0.3265942	0.7212715	0.3567848	0.03337371	0.3447156	0.4164214	0.3803316	0.3536373	0.03198744	0.4478322	0.6942314	0.6862795
cg19393008	0.4668796	0.8260604	0.4774676	0.4139376	0.8216774	0.03061003	0.6022958	0.4633511	0.4183314	0.8645779	0.9090328	0.8965412	0.4550175	0.885029	0.9239238	0.4415006	0.02729832	0.4508554	0.9108241
cg19398192	0.02047473	0.281386	0.01034333	0.3185938	0.009834153	0.01026927	0.01190432	0.321229	0.3198828	0.3071376	0.008623381	0.01155436	0.262185	0.06897447	0.01022144	0.01054975	0.009189875	0.3422691	0.3389489
cg19405842	0.7547578	0.02691173	0.6637062	0.3385504	0.3499547	0.3706667	0.03569885	0.6405978	0.4981001	0.03497512	0.03856426	0.7657954	0.3381362	0.3972506	0.7933412	0.03254556	0.03725558	0.0340627	0.03748054
cg19406135	0.04576175	0.37684	0.03627469	0.4296303	0.02875464	0.04673393	0.0413486	0.4039743	0.3768762	0.419141	0.03169161	0.02935825	0.435084	0.527754	0.03341435	0.03312228	0.02862457	0.4293556	0.3936555
cg19407410	0.1557889	0.5563654	0.05517502	0.5550511	0.03892079	0.05789422	0.07113921	0.5391062	0.512747	0.5726595	0.0450422	0.03557519	0.5730603	0.588195	0.06710863	0.0235103	0.0293491	0.5756443	0.5482311
cg19410841	0.04552969	0.3891176	0.06471943	0.4014366	0.05909645	0.05723556	0.05860041	0.3649666	0.3713196	0.4452277	0.04371109	0.05792102	0.4622786	0.414294	0.05120729	0.04999564	0.05608094	0.4505717	0.4278668
cg19415116	0.05191263	0.5497532	0.04987779	0.5344508	0.04939995	0.05147006	0.05568416	0.5225693	0.536214	0.5645086	0.04134782	0.04409314	0.537037	0.5411144	0.06134232	0.05309876	0.0616352	0.5602035	0.5509891
cg19415339	0.01714037	0.3526832	0.01949619	0.3715437	0.02043674	0.01661793	0.01986175	0.2908401	0.3790632	0.3970824	0.01872089	0.02018628	0.4400719	0.3780614	0.0178837	0.0167499	0.01896644	0.3280702	0.3313558
cg19415746	0.9118072	0.9176475	0.5758679	0.9217193	0.9265307	0.5753544	0.5543189	0.9079959	0.5553144	0.9188344	0.9244312	0.9299554	0.9259481	0.03495361	0.0369638	0.9092099	0.9247766	0.926404	0.9286051
cg19416156	0.551786	0.9127695	0.9312461	0.9338966	0.921253	0.9325335	0.5799625	0.5436884	0.5459587	0.9379303	0.9474289	0.9359771	0.9365062	0.5562101	0.9439632	0.5656549	0.9413706	0.9378106	0.9494823
cg19421044	0.0473524	0.3502638	0.03871896	0.3750779	0.04543339	0.03863613	0.03644495	0.3503738	0.3441417	0.3741081	0.05889381	0.04747849	0.3893051	0.2587614	0.03227135	0.04409793	0.02932073	0.3860486	0.3608418
cg19428430	0.03499421	0.3551522	0.03376088	0.3713565	0.03177133	0.03409157	0.03607488	0.3672897	0.3667688	0.4120472	0.02592359	0.02890376	0.4057129	0.4454509	0.02556328	0.0327261	0.0253396	0.4280787	0.4288133
cg19428945	0.2804972	0.4779395	0.2108257	0.5891454	0.1897214	0.1392231	0.1637171	0.5223719	0.4809264	0.4400669	0.2291325	0.1573671	0.5431051	0.2307862	0.2490839	0.1323399	0.2478297	0.5178288	0.4903367
cg19434750	0.07384685	0.337925	0.05883315	0.3816821	0.05412548	0.06377829	0.05565185	0.3638128	0.3529628	0.3943385	0.04607332	0.05000234	0.367944	0.208335	0.0388509	0.04541489	0.05825313	0.3830849	0.3937004
cg19441529	0.03518772	0.4816063	0.03496733	0.477349	0.0296164	0.03715987	0.03497132	0.4497483	0.444331	0.4979849	0.03187385	0.03053449	0.4599525	0.4555521	0.02823558	0.03453621	0.02819879	0.4272832	0.4460407
cg19441691	0.04362456	0.41608	0.04302208	0.3609161	0.03692301	0.03254408	0.03823215	0.3721805	0.3691859	0.3778411	0.03532572	0.03132039	0.3666479	0.3036502	0.02812997	0.02760218	0.02817298	0.3307299	0.3505819
cg19445191	0.7615075	0.6470571	0.8211508	0.8429564	0.8430851	0.8275457	0.8651604	0.7978886	0.8021131	0.8421632	0.8862784	0.6338077	0.8762093	0.7302188	0.8072387	0.1405821	0.614803	0.6251948	0.8126657
cg19455028	0.5410837	0.9059513	0.04172411	0.5499009	0.5077058	0.9149799	0.4256721	0.5281272	0.5543582	0.581824	0.530208	0.9143678	0.928792	0.5641356	0.5305948	0.9230651	0.03238727	0.9269753	0.9307809
cg19471911	0.8027897	0.5536791	0.5364321	0.5308718	0.5735675	0.5868062	0.8827264	0.8763406	0.06637845	0.5377317	0.8882559	0.05555732	0.5161638	0.5590018	0.8861201	0.531767	0.8936493	0.8868097	0.5408858
cg19481811	0.3035419	0.7854841	0.7806956	0.2871852	0.2669595	0.3186997	0.2842766	0.2774982	0.2995445	0.7498366	0.3316323	0.6988333	0.7812017	0.8014827	0.2480025	0.6179683	0.7487057	0.6420543	0.7062718
cg19484093	0.1145854	0.5935427	0.609315	0.6090985	0.6018032	0.07536043	0.6223999	0.5053619	0.05953398	0.0590157	0.6144526	0.883234	0.5794708	0.06683482	0.6074582	0.5789955	0.5779435	0.8901606	0.9081238
cg19505129	0.07829087	0.5863666	0.06716206	0.5345364	0.0715724	0.06602418	0.06627884	0.5142919	0.5178428	0.5536466	0.05812997	0.05641586	0.5611514	0.558228	0.07553363	0.06795018	0.05290807	0.5284051	0.4748166
cg19506937	0.02039705	0.3358816	0.02011282	0.3603913	0.0186264	0.01801123	0.01927606	0.3609481	0.3281414	0.3618851	0.01835893	0.01908296	0.3827781	0.3365325	0.01842033	0.01798962	0.02022685	0.3121512	0.2500176
