	AMZ01	AMZ02	AMZ03	AMZ04	AMZ06	AMZ07	AMZ08	AMZ09	AMZ10	AMZ11	AMZ12	AMZ13	AMZ14	AMZ15	AMZ16	AMZ17	AMZ18	AMZ19	AMZ20
cg20566384	0.05454888	0.5166851	0.8907059	0.8952014	0.04381069	0.04736313	0.8959389	0.5491618	0.560404	0.5742664	0.5091976	0.04071296	0.9173052	0.05535195	0.497982	0.5318347	0.5234686	0.0379379	0.5051381
cg20568423	0.3604964	0.6136773	0.82398	0.6597993	0.7884857	0.8290008	0.6943347	0.4585093	0.1526024	0.3941238	0.3718196	0.7367475	0.3505325	0.6927693	0.2841234	0.4159045	0.3850783	0.8094547	0.8375712
cg20571404	0.5333352	0.863625	0.5491666	0.8478401	0.4667274	0.8779074	0.8760647	0.9109352	0.9041896	0.6655212	0.6007338	0.8889857	0.9193888	0.6165674	0.610124	0.9063117	0.6019382	0.6068266	0.6155044
cg20584415	0.02807814	0.3583569	0.02593009	0.3890581	0.02433821	0.03107997	0.02878275	0.3870552	0.3546144	0.3232324	0.02800187	0.02734646	0.411067	0.343442	0.02585629	0.02843438	0.03174861	0.4105881	0.3884821
cg20597646	0.0953267	0.6111982	0.1121387	0.635415	0.1287992	0.1259018	0.08838754	0.5452426	0.6512729	0.6861877	0.08286765	0.08580723	0.6939388	0.6127023	0.09467169	0.08445257	0.08891673	0.7165594	0.5789437
cg20616045	0.0279125	0.3162979	0.02832368	0.3440181	0.02758743	0.03041501	0.02938374	0.3114308	0.384824	0.4234523	0.02231453	0.02510423	0.4827617	0.3619984	0.02584492	0.0300058	0.02972045	0.3880611	0.3829451
cg20641280	0.04595674	0.4011596	0.04809323	0.5020341	0.05542676	0.04627511	0.05669142	0.4426821	0.5285105	0.5403063	0.03373232	0.05432241	0.5188135	0.476052	0.09111247	0.02712584	0.05822005	0.5084526	0.490414
cg20649689	0.4751763	0.4251919	0.09114334	0.5059045	0.8122317	0.0653529	0.7567662	0.8699971	0.5495533	0.7911394	0.4943401	0.5178931	0.5258321	0.4591579	0.3605357	0.8611803	0.8035656	0.858032	0.5932765
cg20653018	0.06968653	0.3765864	0.06376248	0.4068699	0.06382747	0.05450762	0.08322775	0.4259587	0.4765811	0.568529	0.08966075	0.08856292	0.4546736	0.4133463	0.07882081	0.04792041	0.08330651	0.3416172	0.3989009
cg20657691	0.05882769	0.3817886	0.05802155	0.4265846	0.04940023	0.04972783	0.05472152	0.4265655	0.4596358	0.5008816	0.04220087	0.04513495	0.4727221	0.4348517	0.05309033	0.05469548	0.04996162	0.4595173	0.4586405
cg20662859	0.046177	0.4652234	0.03897862	0.5386407	0.04607719	0.03666163	0.04197171	0.5140709	0.5722061	0.6556422	0.03271763	0.04268585	0.5959312	0.5439139	0.02757076	0.05037653	0.03635449	0.5332089	0.5452511
cg20667794	0.2831978	0.5004549	0.7860552	0.7889739	0.7507946	0.3125216	0.6981374	0.3143418	0.4795753	0.6162717	0.8033379	0.7716992	0.7874312	0.7872068	0.4385186	0.8479515	0.2952738	0.8180874	0.2823448
cg20670088	0.01106487	0.4546704	0.01044977	0.4492666	0.01301669	0.01046669	0.009887562	0.4579866	0.4694682	0.5055046	0.008654999	0.00820671	0.4205984	0.471263	0.007398137	0.007937571	0.006828974	0.4663067	0.3847968
cg20673830	0.9243637	0.9005277	0.9228394	0.9286724	0.6819171	0.9364284	0.9262628	0.9321304	0.1817353	0.9187717	0.9317633	0.7023152	0.9346378	0.640317	0.9344182	0.9314375	0.9295565	0.1893222	0.1563573
cg20673834	0.1396593	0.473016	0.1929253	0.5316664	0.1602225	0.1483115	0.1381372	0.4970816	0.5166571	0.5855927	0.1265354	0.1522381	0.5252144	0.4854941	0.1469682	0.1427018	0.1258593	0.501184	0.4576002
cg20679188	0.05312623	0.4750105	0.04727614	0.4843565	0.04954062	0.04858849	0.05185726	0.4282338	0.5273715	0.5832455	0.04538886	0.04821469	0.5726445	0.493967	0.04475899	0.05251993	0.05101268	0.4927874	0.5335359
cg20686207	0.0464807	0.3799395	0.05478871	0.4575742	0.2281143	0.2176365	0.3199978	0.3764365	0.6093002	0.6248939	0.03993767	0.2520005	0.3032364	0.3925302	0.4627608	0.03854394	0.3324854	0.5097983	0.5268751
cg20713636	0.04022604	0.5008334	0.04214866	0.5412533	0.036432	0.0465891	0.04539336	0.4726343	0.591428	0.6343867	0.04111184	0.0376739	0.5677079	0.422621	0.03375628	0.05091804	0.04480204	0.4727102	0.4627775
cg20731167	0.2034456	0.6201486	0.233335	0.5853743	0.2291924	0.2083956	0.2321171	0.5713802	0.6626447	0.6771702	0.1861661	0.3161151	0.5820032	0.5139234	0.1444841	0.1792762	0.1793991	0.5454889	0.5506659
cg20746035	0.05283973	0.3847861	0.05520645	0.4513708	0.04378414	0.05564338	0.04678688	0.3768964	0.4495441	0.3925263	0.05540464	0.04657183	0.4089052	0.3654957	0.04750086	0.0658387	0.0578283	0.2964248	0.3700333
cg20749341	0.03188	0.5340485	0.02748603	0.5154994	0.02807352	0.03064984	0.0273401	0.5355092	0.5711741	0.5857943	0.02491404	0.02470617	0.5826062	0.5231311	0.02442305	0.02944666	0.02860603	0.5646657	0.5203368
cg20763943	0.04296298	0.4526801	0.04399684	0.3902177	0.0444526	0.0460104	0.04403163	0.2903532	0.4391311	0.4638478	0.03549713	0.03482393	0.4456696	0.3586613	0.03872706	0.03887801	0.03000438	0.4217468	0.4369574
cg20764275	0.7979615	0.2817439	0.7425614	0.3019748	0.7440531	0.6938517	0.8980891	0.3234766	0.3063185	0.3072906	0.8759373	0.7831099	0.3318802	0.678056	0.785669	0.6975195	0.4942694	0.2836648	0.3059487
cg20766178	0.03748422	0.5361292	0.04508326	0.5583369	0.03780118	0.04371572	0.04863098	0.545307	0.6684174	0.6812973	0.03771758	0.03499068	0.6434439	0.5976817	0.03483315	0.0419421	0.03835383	0.5600254	0.5182989
cg20767561	0.02852528	0.4125975	0.02976893	0.4070357	0.02819806	0.02566732	0.02600537	0.428088	0.4684346	0.473495	0.02317972	0.02960931	0.5081993	0.4225897	0.02727666	0.02873073	0.02705507	0.4382382	0.4292829
cg20778411	0.05808726	0.4631534	0.02856943	0.5042352	0.03254679	0.02659545	0.05025983	0.4801523	0.508439	0.5676022	0.02370822	0.02249338	0.5057607	0.4918813	0.03765544	0.0253881	0.03535097	0.5029256	0.5088512
cg20780119	0.04319977	0.4417743	0.04533632	0.4492568	0.0427055	0.03778568	0.04503822	0.3103479	0.4811815	0.496603	0.02757177	0.03565528	0.4508469	0.4657706	0.03914037	0.02823853	0.03248448	0.4218249	0.5091892
cg20781383	0.03255652	0.4330683	0.03013425	0.4938977	0.02982564	0.03515688	0.03149914	0.448803	0.4901046	0.5533473	0.02725649	0.03048693	0.5673032	0.5043356	0.02900032	0.03467246	0.02916719	0.4805562	0.3740934
cg20790618	0.1011985	0.4213109	0.07173318	0.4745953	0.1012353	0.05408204	0.05265711	0.5175654	0.4683013	0.5457754	0.04362235	0.2088846	0.5240969	0.522659	0.06404568	0.08843477	0.1688033	0.5500506	0.4729685
cg20792978	0.205121	0.4736898	0.06180299	0.487012	0.06728062	0.276877	0.07230478	0.5735898	0.4612105	0.5651757	0.06488292	0.2476431	0.5882425	0.5102664	0.0654586	0.06201409	0.08445128	0.5743751	0.5103835
cg20793193	0.0181416	0.3915361	0.02496783	0.4646387	0.02179063	0.02547272	0.02249578	0.4732933	0.4570484	0.4512357	0.01469757	0.01987435	0.4674083	0.4752783	0.01544045	0.01881737	0.02142225	0.3998306	0.4028284
cg20796646	0.04331016	0.3713214	0.03381993	0.3910417	0.030353	0.02160951	0.03939284	0.3463973	0.4412002	0.4356306	0.03530446	0.026193	0.4768625	0.3693898	0.03017085	0.0387959	0.03354346	0.3453304	0.2502208
cg20819178	0.1562346	0.5100507	0.1696707	0.5741401	0.1437056	0.1978885	0.1718806	0.5849421	0.6087663	0.615087	0.1857253	0.1553373	0.6311941	0.5732475	0.1428547	0.1799608	0.1664776	0.5335687	0.4678496
cg20823859	0.4853014	0.05920169	0.6210524	0.6696338	0.04405466	0.9294975	0.04445041	0.04851983	0.07310408	0.0809972	0.05405926	0.05392922	0.05023245	0.0383669	0.05819592	0.5011945	0.5100808	0.9114226	0.8726531
cg20842040	0.03721744	0.3620043	0.04245215	0.4470566	0.03669708	0.05856894	0.03708498	0.4702037	0.4864615	0.5665396	0.0406771	0.03661492	0.4753785	0.4080368	0.03475623	0.03529451	0.04175649	0.4105916	0.3108215
cg20855044	0.8858124	0.2853973	0.8788531	0.3389179	0.9013945	0.9188416	0.9194221	0.3094219	0.3235927	0.2885469	0.9139018	0.920472	0.3210097	0.838671	0.920645	0.9109307	0.8998067	0.2991658	0.2804467
cg20855303	0.06969591	0.5279865	0.09366069	0.4723325	0.08208938	0.08045441	0.0816166	0.3930398	0.5945097	0.6088536	0.07690708	0.09229489	0.5035062	0.3766124	0.08160791	0.07484612	0.09282246	0.372525	0.357565
cg20859738	0.02005151	0.5714725	0.01887208	0.5613264	0.02875841	0.01505121	0.02063547	0.4914583	0.6144506	0.6559761	0.0212779	0.02080109	0.6080677	0.5289235	0.02271633	0.02090185	0.02334714	0.5251622	0.4401965
cg20859841	0.8658707	0.8262653	0.8769082	0.8769959	0.8813323	0.03369306	0.4804267	0.4834061	0.5069709	0.8945007	0.481948	0.5192728	0.5138206	0.8972114	0.4519497	0.9006201	0.4854838	0.5095929	0.4928748
cg20880647	0.05957827	0.3998328	0.054442	0.5185952	0.05000425	0.04276865	0.05206224	0.419906	0.5521788	0.5872684	0.0682971	0.05771898	0.5451482	0.5084577	0.04531816	0.06300117	0.05325663	0.5151743	0.3855452
cg20904336	0.87886	0.4400387	0.4832966	0.03793225	0.4829743	0.8637512	0.4918892	0.8853818	0.4826788	0.5178907	0.5069655	0.5318903	0.4854358	0.5116078	0.0448986	0.5114735	0.9059574	0.07127231	0.5080939
cg20934427	0.5764534	0.8969037	0.5556449	0.6030723	0.9146852	0.03724646	0.9088426	0.5571415	0.8973056	0.9108135	0.5651801	0.6025649	0.9079751	0.5786659	0.9066514	0.9195015	0.91019	0.5452792	0.9168507
cg20934650	0.7730715	0.2993881	0.8189864	0.2970907	0.8102878	0.8592363	0.8259823	0.2919491	0.3196627	0.3002677	0.8067131	0.8532273	0.3356859	0.3214539	0.8317016	0.815519	0.791772	0.3037493	0.3652415
cg20945035	0.1334033	0.4130968	0.1060073	0.4503912	0.1121176	0.1055615	0.126421	0.3466212	0.4570037	0.5049848	0.1004655	0.09349833	0.4897161	0.4325211	0.1070813	0.09496231	0.1011358	0.4382771	0.4578349
cg20945531	0.8477924	0.865157	0.8930709	0.2836376	0.3264745	0.8891429	0.8864651	0.8924971	0.8881601	0.2601298	0.2837543	0.3040859	0.310342	0.8912859	0.8989045	0.9094799	0.8097038	0.9119309	0.8968962
cg20958732	0.0875302	0.3656374	0.09435596	0.5394146	0.07773165	0.06927909	0.104037	0.4060404	0.457109	0.4616101	0.09731346	0.1566138	0.4616523	0.4113239	0.09342627	0.11598	0.0930732	0.4454066	0.2494551
cg20960322	0.8475604	0.8771458	0.03286347	0.5130979	0.8711364	0.8956245	0.8647369	0.5019472	0.4661705	0.03278225	0.04505158	0.902861	0.5144937	0.5225727	0.836296	0.5598275	0.4992763	0.8962585	0.5329797
cg20964965	0.8788639	0.9071463	0.9073936	0.9007414	0.4668395	0.489664	0.02959723	0.905169	0.9116595	0.9437743	0.9015892	0.8968639	0.5189564	0.1440352	0.8954421	0.8763181	0.03088857	0.8786203	0.5053975
cg20971536	0.06534012	0.4446729	0.06446555	0.4863246	0.05839892	0.05316494	0.05033345	0.4650743	0.5010237	0.5595971	0.05526642	0.04765396	0.5246017	0.5199414	0.05439139	0.05455838	0.05528841	0.5350782	0.4940437
cg20972834	0.03588179	0.3575996	0.03746513	0.3715703	0.04153976	0.04540967	0.04316833	0.3946359	0.4095208	0.4437959	0.03547837	0.02866634	0.4378747	0.409725	0.03290259	0.02841288	0.03159716	0.3969658	0.4574081
cg20976286	0.4293536	0.4554675	0.8589429	0.4806302	0.4226698	0.02224675	0.4755296	0.8921116	0.4590615	0.5037962	0.02794354	0.4733578	0.4567383	0.8610751	0.517445	0.4522403	0.4646073	0.8970253	0.4757986
cg20981089	0.0802428	0.4067373	0.06388655	0.4124756	0.06695275	0.288151	0.07177985	0.4864702	0.4586183	0.4483817	0.07736432	0.03140746	0.5307676	0.4054713	0.07175859	0.04854941	0.0671244	0.4473852	0.4386053
cg21010298	0.8239782	0.4824864	0.8979017	0.5780142	0.8508649	0.8598613	0.8852166	0.6381983	0.5014924	0.6221802	0.8212652	0.9085827	0.7050942	0.6012579	0.8645859	0.8703737	0.9064185	0.5731628	0.5093629
cg21015022	0.2495217	0.322657	0.2909058	0.3475887	0.9142311	0.2964665	0.6375432	0.8127701	0.6783625	0.8968646	0.8974076	0.7335264	0.7963697	0.9013088	0.5926825	0.9118823	0.3699084	0.7770352	0.3707399
cg21016188	0.03313725	0.4499629	0.02980495	0.4955522	0.02723622	0.03535574	0.03216258	0.4973694	0.5628932	0.5886691	0.0300183	0.03234412	0.5513777	0.5366666	0.0281077	0.0323719	0.02849445	0.5269009	0.4906885
cg21019788	0.01779339	0.4797115	0.01522917	0.4878514	0.01910765	0.02051385	0.01879708	0.4975925	0.5066885	0.511793	0.01274969	0.01477052	0.5162594	0.4597316	0.01403536	0.01631143	0.01293732	0.4913269	0.4831166
cg21030483	0.04473548	0.4142266	0.05401268	0.3845487	0.06942435	0.04275137	0.04071104	0.4001289	0.4462981	0.4997592	0.04578238	0.043631	0.3953484	0.4155149	0.04257621	0.05013562	0.05700354	0.4603881	0.3641952
cg21036007	0.8345695	0.1781217	0.4908564	0.5197784	0.8004927	0.5267174	0.4427506	0.5530712	0.7373339	0.823661	0.8419319	0.2006792	0.7413265	0.4613609	0.7636533	0.5426027	0.8013068	0.7951569	0.6238145
cg21040569	0.04328786	0.4182161	0.04091004	0.4549309	0.04561096	0.04626717	0.04424767	0.450085	0.4519551	0.4791458	0.03410205	0.04006045	0.5155121	0.4186511	0.03913262	0.04878175	0.04478482	0.4051988	0.41779
cg21046080	0.0309611	0.4144255	0.4203232	0.0287643	0.02666368	0.4459271	0.03295206	0.5302897	0.03847035	0.02385426	0.4133437	0.02675622	0.02327634	0.4404212	0.0274387	0.02250597	0.02295779	0.515921	0.0256345
cg21046413	0.03242385	0.4622338	0.03568487	0.4447351	0.03093057	0.03743685	0.03065654	0.4466037	0.5287968	0.5296289	0.04410065	0.03562045	0.5334969	0.4832737	0.02561173	0.03902039	0.02383919	0.4835162	0.4933378
cg21072408	0.07955663	0.6087462	0.1028943	0.6139089	0.09408635	0.07791713	0.07428349	0.5719265	0.6662029	0.6861201	0.08326237	0.07408113	0.6610525	0.5714981	0.07888114	0.09527204	0.09124464	0.5880138	0.5576244
cg21106100	0.8640681	0.3052111	0.8801809	0.3149393	0.8911094	0.8967806	0.9048255	0.2903489	0.3078526	0.3263913	0.8969171	0.899611	0.2743321	0.5972919	0.8955304	0.8426849	0.8934246	0.2601325	0.2723701
cg21113886	0.05479607	0.477236	0.06091827	0.4466909	0.0465794	0.04088815	0.04527094	0.3415268	0.4734213	0.4620278	0.03836189	0.03472857	0.4374477	0.4786654	0.03608708	0.04007707	0.0393792	0.4667235	0.4258752
cg21127593	0.06860657	0.4962856	0.04754928	0.4959884	0.04700166	0.04978813	0.04731152	0.4794018	0.5377242	0.5787045	0.06062865	0.06851333	0.5531132	0.4945799	0.04788656	0.04383946	0.05650489	0.4793148	0.4811118
cg21130926	0.9565569	0.9591021	0.9550274	0.9627628	0.9588112	0.4681463	0.9581617	0.962043	0.03337256	0.9704603	0.9645014	0.4869595	0.9689555	0.9419301	0.9645399	0.4765575	0.4914476	0.9621259	0.4937603
cg21137943	0.04994721	0.5464139	0.04613566	0.5902202	0.0460093	0.0489167	0.04489608	0.5453415	0.5791832	0.6326122	0.03749629	0.03823727	0.6001193	0.4984351	0.04502744	0.04424371	0.04287316	0.58608	0.4830526
cg21142188	0.06613122	0.418301	0.0528718	0.4070385	0.04684263	0.05382774	0.0592003	0.4208088	0.4444636	0.5063561	0.05575454	0.05057776	0.5064765	0.4498169	0.05576679	0.04845704	0.0506078	0.4610163	0.3556317
cg21142420	0.035162	0.3727621	0.04305969	0.4138566	0.05087381	0.03411809	0.0513079	0.4060914	0.453037	0.4531947	0.03995983	0.04633229	0.4036365	0.3992252	0.03524174	0.02994346	0.04488588	0.4172799	0.4401895
cg21154599	0.1137105	0.4907141	0.09123441	0.4764479	0.1129434	0.07281999	0.3035309	0.3989436	0.5306983	0.5147646	0.0896686	0.072233	0.5021828	0.4728602	0.1042292	0.07791202	0.08565359	0.5411695	0.4948798
cg21158163	0.5030124	0.579092	0.9095021	0.9098967	0.4220063	0.9394993	0.9275713	0.9327012	0.671088	0.9033341	0.9153278	0.9395538	0.932467	0.873273	0.9350136	0.9148792	0.6657667	0.5232354	0.9458176
cg21158431	0.4226596	0.04881649	0.3805095	0.4060699	0.04632821	0.03683743	0.3739358	0.0341588	0.5467359	0.4027461	0.4363605	0.0383159	0.4116082	0.4428259	0.03432933	0.4302282	0.4873528	0.03926279	0.0374855
cg21159768	0.1651188	0.633088	0.1921103	0.6196235	0.1989013	0.1635833	0.2254402	0.5269633	0.6919133	0.7155674	0.1989139	0.2294091	0.7506788	0.6412682	0.2008422	0.1672132	0.2564855	0.6388742	0.6091754
cg21164300	0.8237405	0.8794411	0.4341896	0.8262356	0.8688992	0.4340822	0.8337197	0.9163528	0.9158862	0.8402113	0.9104325	0.8785217	0.8993039	0.484152	0.3170801	0.9219826	0.8608219	0.9023201	0.4085285
cg21166191	0.04383337	0.3864989	0.04115064	0.4405369	0.03967942	0.03663837	0.05215304	0.3059553	0.449684	0.4415897	0.04616021	0.03256601	0.5263419	0.4510871	0.03894858	0.04581986	0.03638765	0.4027607	0.4415662
cg21166549	0.01177698	0.4385753	0.01480965	0.4255823	0.01316311	0.01714285	0.01468392	0.3387497	0.4130417	0.3946684	0.01285933	0.0136422	0.3941683	0.3644387	0.01203617	0.01404062	0.01181411	0.2933756	0.4416936
cg21173378	0.0355273	0.4671614	0.0293983	0.5052066	0.03428954	0.04078032	0.02854213	0.4882087	0.5397993	0.5146218	0.0229274	0.02166236	0.5538302	0.5051539	0.02684661	0.02590709	0.02527498	0.4751683	0.4132105
cg21175676	0.8218096	0.295054	0.8604099	0.3071753	0.847008	0.8652455	0.8386141	0.3099254	0.3178579	0.3048163	0.8003557	0.8504506	0.3175837	0.3841398	0.8137634	0.8661943	0.8544897	0.307657	0.3007093
cg21179956	0.1588205	0.5159028	0.1530425	0.5422372	0.1277606	0.1402823	0.1588778	0.4994606	0.5199274	0.611508	0.1319769	0.1156357	0.6018936	0.5291913	0.1483534	0.1347753	0.1458712	0.5055838	0.5445839
cg21183872	0.03529738	0.3676845	0.03313348	0.4063119	0.03044055	0.03271243	0.03428286	0.3550501	0.4566262	0.5106401	0.03663138	0.0287679	0.4796534	0.3832236	0.03019172	0.02476833	0.03522431	0.4375497	0.4412301
cg21193926	0.4976469	0.5043759	0.03261245	0.4993447	0.03310355	0.03068389	0.8981751	0.9029166	0.5547524	0.02606632	0.5565932	0.8898036	0.5036869	0.08401199	0.5001097	0.5347302	0.9096773	0.03119081	0.9066735
cg21198428	0.02412365	0.3725195	0.02534731	0.3494111	0.02242248	0.02588156	0.02845575	0.3257927	0.375786	0.4282596	0.02200293	0.02445654	0.4398418	0.3621031	0.02190535	0.02747411	0.02365495	0.3948621	0.2746279
cg21201934	0.0375891	0.4873791	0.02908079	0.5407552	0.02537018	0.03436038	0.03523328	0.5076066	0.5729392	0.6046874	0.02924618	0.03274884	0.5673542	0.5248876	0.03027482	0.03101916	0.03004929	0.5259117	0.5167841
cg21202759	0.53954	0.1117386	0.6280812	0.7949867	0.5346512	0.1404383	0.438795	0.6705301	0.07291404	0.327635	0.1081927	0.8653596	0.1092156	0.4628176	0.6605183	0.8955165	0.4295408	0.5076397	0.1732321
cg21205654	0.05535135	0.4992459	0.05714639	0.5153094	0.05633638	0.05485007	0.05243741	0.5057427	0.5220172	0.5553423	0.04760712	0.05631683	0.5308179	0.4835684	0.04856437	0.05409048	0.04149032	0.4998668	0.4913994
cg21225796	0.07997412	0.4819731	0.09279562	0.517716	0.06887982	0.09021493	0.07332044	0.4237877	0.6168585	0.6293567	0.07093823	0.07494904	0.5862179	0.3227916	0.07953035	0.09377717	0.08887655	0.4727002	0.4531918
cg21233518	0.02424128	0.4501044	0.02061161	0.4397368	0.02375608	0.02572857	0.02326469	0.4493454	0.5044631	0.5392263	0.02649805	0.02389733	0.4797131	0.4721509	0.0199723	0.02772648	0.02347741	0.4845091	0.4457598
cg21256766	0.7980435	0.4096213	0.8466705	0.4444257	0.8207859	0.8569779	0.8376213	0.4542389	0.3810206	0.3315452	0.7900135	0.8237769	0.4548416	0.3739425	0.7725711	0.7982701	0.7732448	0.3866673	0.680847
cg21284493	0.1125086	0.5055585	0.1130193	0.5326775	0.08621203	0.1131297	0.09819651	0.5529629	0.5921727	0.6230926	0.0986374	0.09648034	0.5554522	0.5624265	0.07696974	0.09801874	0.106219	0.5529376	0.5281451
cg21290550	0.0406782	0.5641487	0.03911899	0.6167236	0.04294773	0.04347078	0.03908704	0.5702017	0.6529472	0.6811691	0.03291507	0.03449212	0.6294304	0.5786424	0.03693035	0.0431573	0.0360338	0.583918	0.5565375
cg21306973	0.1298151	0.535173	0.09918609	0.4925638	0.1234976	0.1136755	0.1433432	0.4714301	0.620391	0.5515883	0.08406291	0.107021	0.5145534	0.4629244	0.09323644	0.1108211	0.1429432	0.5090865	0.3753919
cg21327343	0.07819372	0.3911208	0.06251982	0.4359129	0.09820413	0.07364398	0.04146021	0.4182048	0.4593369	0.4307766	0.04022781	0.04432652	0.4878196	0.3830041	0.04558397	0.06543294	0.03738655	0.44939	0.4642986
cg21329160	0.04196741	0.4439522	0.03861631	0.465974	0.04849456	0.04254106	0.04472591	0.4199581	0.4504238	0.5438418	0.04057312	0.04384284	0.4138179	0.4492063	0.03636352	0.03762034	0.04993073	0.3889696	0.5252882
cg21331369	0.02200219	0.4381661	0.02819482	0.4034845	0.03384449	0.02103561	0.02546792	0.4008449	0.5184721	0.457216	0.01774571	0.01905116	0.4248564	0.4180337	0.01762807	0.02466206	0.02484588	0.4041262	0.4221118
cg21331812	0.04338611	0.4346455	0.03900491	0.3833005	0.03609315	0.03980528	0.07609685	0.3139087	0.4290801	0.439962	0.03370887	0.03392212	0.4505602	0.3722029	0.04151498	0.04448398	0.04480902	0.3115514	0.3581603
cg21337832	0.0466948	0.3877059	0.05988551	0.4074367	0.05229992	0.06988637	0.0645812	0.4482098	0.4772814	0.4590087	0.04529341	0.03723227	0.4866756	0.3864451	0.03613033	0.03570331	0.04379911	0.462332	0.2877922
cg21341170	0.01412051	0.4770879	0.0118632	0.5284769	0.01170915	0.01247075	0.01813485	0.4827989	0.5337734	0.5474964	0.01003278	0.009240085	0.5524779	0.4611397	0.009351855	0.01313009	0.01031291	0.4852504	0.5354733
cg21360798	0.05376983	0.5730866	0.06211113	0.5774214	0.04577731	0.04445904	0.0514226	0.5024555	0.5618052	0.6256097	0.04944852	0.05362384	0.5907876	0.5388758	0.05003606	0.04722409	0.06295073	0.5379593	0.5125509
cg21365235	0.03162762	0.4800154	0.03271242	0.4389239	0.02818092	0.03833027	0.03267721	0.4822269	0.5063627	0.5943564	0.03039594	0.02832955	0.518598	0.4723024	0.0234893	0.02777949	0.02409626	0.5127001	0.3584064
cg21378039	0.03039167	0.4292665	0.04004856	0.4360599	0.026465	0.03440241	0.03066965	0.3188005	0.4275002	0.4778465	0.03415754	0.03039224	0.4093597	0.4261976	0.02662297	0.02615969	0.03147491	0.4158809	0.4638023
cg21393171	0.909055	0.4651577	0.9204761	0.4624231	0.9148179	0.9303911	0.9261417	0.4555725	0.4736127	0.5507148	0.9316972	0.943438	0.5062847	0.4821248	0.9318464	0.9380394	0.92795	0.4929985	0.4894951
cg21397157	0.08785884	0.5325039	0.09270044	0.4808027	0.104252	0.06483232	0.09890489	0.3917871	0.5085583	0.6164681	0.1086634	0.09850981	0.4976457	0.4319522	0.07385678	0.07210083	0.09941588	0.4692453	0.4164597
cg21400357	0.6712619	0.3222052	0.8413238	0.3705077	0.750377	0.8286583	0.4862224	0.4866136	0.1397131	0.372596	0.7520058	0.7342317	0.5008806	0.4086519	0.1513951	0.8728227	0.7018339	0.4850737	0.4861891
cg21414424	0.0550628	0.4492699	0.05022106	0.4918675	0.04895497	0.05687354	0.05238865	0.4016871	0.5638674	0.6271778	0.04464461	0.05544255	0.5594211	0.4461874	0.04610435	0.05596184	0.05303329	0.4342238	0.4199863
cg21449352	0.05102356	0.4164667	0.05445021	0.4862199	0.07288685	0.05841879	0.08794476	0.4636275	0.5171649	0.5332977	0.06886663	0.06533725	0.5296222	0.4983024	0.1205506	0.05043803	0.0808002	0.5046251	0.4657203
cg21456313	0.04091543	0.3917377	0.04284092	0.441417	0.04420768	0.04340615	0.0447577	0.3688139	0.4158797	0.3578616	0.04704246	0.04165987	0.5533693	0.4026867	0.0389541	0.04388635	0.05257147	0.4580122	0.21751
cg21473514	0.05976428	0.6521888	0.07329258	0.6520377	0.04370871	0.06167401	0.05229787	0.59933	0.6853983	0.7688559	0.06012993	0.05694866	0.7097789	0.5940644	0.04554766	0.07441149	0.06891369	0.6763673	0.6409944
cg21479923	0.7540283	0.3450568	0.3663788	0.8223545	0.8428722	0.8546557	0.7852202	0.8564353	0.748129	0.8441607	0.3482503	0.8193278	0.3649671	0.428751	0.4679059	0.8440973	0.871216	0.4427394	0.8082755
cg21480420	0.01378957	0.4618104	0.01271031	0.4643185	0.01553211	0.01581338	0.02289757	0.4491031	0.4651731	0.5004326	0.01956093	0.01094805	0.4759495	0.4348358	0.0153163	0.0135175	0.01373555	0.4301068	0.4339872
cg21489390	0.01948978	0.4070633	0.02292555	0.4481246	0.02217986	0.02232723	0.01990758	0.3870843	0.4619927	0.5062084	0.018498	0.02183661	0.4906996	0.4148379	0.01939101	0.01951079	0.01726185	0.4846426	0.3467572
cg21491240	0.03288917	0.3336081	0.04065311	0.3634699	0.03284333	0.0356637	0.03354432	0.3859167	0.3776273	0.4567066	0.03026556	0.03377456	0.431704	0.4086327	0.04456679	0.03629668	0.03503752	0.4003804	0.3930497
cg21498547	0.03335083	0.5733583	0.5599193	0.5838614	0.02982751	0.02797204	0.02873926	0.02938474	0.5553011	0.02948045	0.03470125	0.02991178	0.5800589	0.04058206	0.5953755	0.5877867	0.02659101	0.5754111	0.5670351
cg21509846	0.07352376	0.3494054	0.04345772	0.3593431	0.06703105	0.0370564	0.1143647	0.3972475	0.397352	0.4394737	0.04915426	0.03157952	0.4053295	0.3968251	0.08829576	0.02894909	0.05394047	0.4319789	0.3944667
cg21513542	0.02547808	0.5089451	0.02420984	0.5369116	0.02376352	0.02253048	0.02422949	0.5492829	0.6043356	0.6373013	0.02116958	0.02082778	0.5550316	0.5186399	0.02123092	0.02594224	0.02148297	0.543792	0.481038
cg21537736	0.04593814	0.3842109	0.03283425	0.4217479	0.03856162	0.03012763	0.03587444	0.4656298	0.5030277	0.5158171	0.03048905	0.03432185	0.5191264	0.4558937	0.03902693	0.03225839	0.03838342	0.4716666	0.3996937
cg21544051	0.06520404	0.4787105	0.06669337	0.3566934	0.06402764	0.05970141	0.06876179	0.3765559	0.538139	0.5950204	0.05989722	0.07128129	0.5574239	0.4531912	0.06327107	0.07164839	0.0625442	0.4266568	0.5231535
