	AMZ01	AMZ02	AMZ03	AMZ04	AMZ06	AMZ07	AMZ08	AMZ09	AMZ10	AMZ11	AMZ12	AMZ13	AMZ14	AMZ15	AMZ16	AMZ17	AMZ18	AMZ19	AMZ20
cg23186743	0.7742537	0.4164103	0.8206074	0.3970599	0.8074814	0.8249525	0.7745462	0.4745391	0.4036113	0.4161205	0.7948595	0.7908997	0.431244	0.4149549	0.8254788	0.7475792	0.8617104	0.3979184	0.3959667
cg23187735	0.836008	0.4614588	0.8036809	0.8409102	0.5031252	0.861972	0.4790744	0.3728065	0.4153342	0.3664933	0.3816166	0.3831844	0.4086048	0.4217794	0.4813332	0.8489398	0.8293927	0.8914594	0.9005349
cg23187802	0.4665591	0.7861419	0.4811226	0.4710015	0.8272028	0.7373803	0.4533739	0.5959811	0.4499036	0.04657911	0.4727284	0.8117161	0.8331739	0.8921802	0.4492052	0.4882161	0.8687946	0.5130871	0.4679682
cg23192736	0.03371121	0.5332143	0.0397302	0.5832661	0.04276349	0.04334553	0.06261475	0.4111855	0.5222413	0.5401924	0.04035683	0.03114214	0.5120483	0.4735689	0.04104635	0.03263482	0.03323262	0.5193794	0.5459983
cg23203918	0.9050136	0.9101747	0.9212321	0.9312041	0.9005689	0.9224155	0.9071196	0.9280805	0.9236699	0.904807	0.8967632	0.9218065	0.9320749	0.3123887	0.9143284	0.9153729	0.2888262	0.8958344	0.9263253
cg23205426	0.06289302	0.3954305	0.04651867	0.3817522	0.08851165	0.08420619	0.095218	0.2591398	0.4100772	0.4514156	0.07799025	0.04850978	0.5321415	0.4980681	0.05208103	0.07174834	0.05046203	0.5317777	0.5021557
cg23208903	0.07828898	0.4107846	0.08736965	0.4398276	0.1221818	0.135049	0.1274237	0.3332588	0.4403926	0.4287928	0.09872701	0.09032709	0.50301	0.4177412	0.1226538	0.1482709	0.09908694	0.4261106	0.43841
cg23212799	0.2143272	0.6173703	0.2420005	0.6343152	0.2156618	0.2239015	0.200059	0.4480377	0.6668139	0.687166	0.2115916	0.1998208	0.7188947	0.6509035	0.2141071	0.2095993	0.2415392	0.7290355	0.5393564
cg23221052	0.3707284	0.5303471	0.1613123	0.4098494	0.5562433	0.3929107	0.09863617	0.2848958	0.4326744	0.3761535	0.1839443	0.5690912	0.8672932	0.4537585	0.4316662	0.3401659	0.09205023	0.2441139	0.5513887
cg23247655	0.06249789	0.4931275	0.07049572	0.4705562	0.06259708	0.07890524	0.08289028	0.379398	0.5178264	0.5843506	0.1048307	0.06890753	0.5769455	0.4799769	0.05956376	0.09757025	0.07177736	0.5238265	0.4428542
cg23248424	0.3662093	0.6347585	0.2332269	0.4735422	0.6501182	0.3856731	0.07637118	0.3734703	0.5031171	0.5269312	0.1854508	0.626385	0.904428	0.5553136	0.4911504	0.4943658	0.1388612	0.3704278	0.6773204
cg23251359	0.09712922	0.5276606	0.07187689	0.5663471	0.103441	0.1062682	0.09319266	0.4716529	0.5486029	0.5540651	0.0613646	0.073507	0.539068	0.5321871	0.08399637	0.1275475	0.05648993	0.5542775	0.5
cg23271724	0.8618525	0.3011946	0.8601167	0.3111199	0.8686424	0.8275633	0.8748698	0.7704022	0.286883	0.3170833	0.8918706	0.8827148	0.3451509	0.2764905	0.8988739	0.8722268	0.8693467	0.2816424	0.3396382
cg23277098	0.04118712	0.4890215	0.05086457	0.4980503	0.04167338	0.04094614	0.03825023	0.4040092	0.5105689	0.5210835	0.0343356	0.04262876	0.5449492	0.5628319	0.03667921	0.0443355	0.04563336	0.5596508	0.5396736
cg23280339	0.02873145	0.3934678	0.0253103	0.3711342	0.02894872	0.02811061	0.03145348	0.2950276	0.4218955	0.3835154	0.02904176	0.03864937	0.3664501	0.3739498	0.02909865	0.04016607	0.0383127	0.4362079	0.4382462
cg23289135	0.9232019	0.921701	0.533112	0.9251861	0.5196888	0.9172303	0.5094326	0.7388479	0.9308238	0.9190575	0.9374182	0.5501536	0.582945	0.9225881	0.5196257	0.5149967	0.02524663	0.5252909	0.9424971
cg23299576	0.03891386	0.4582513	0.04056326	0.4224757	0.03346405	0.04109683	0.03564078	0.377005	0.421207	0.4367886	0.03749707	0.03861809	0.4365055	0.4057074	0.0325502	0.03987321	0.03945683	0.4412966	0.4657274
cg23333490	0.6630155	0.4005351	0.04164174	0.295907	0.634877	0.3571214	0.3242828	0.5223741	0.704897	0.3305873	0.5544296	0.315937	0.3190046	0.04346167	0.3004582	0.3239254	0.2482099	0.6398131	0.3983635
cg23350716	0.789616	0.8621384	0.8669842	0.8087869	0.8081832	0.843081	0.2155803	0.7081455	0.7748897	0.8551256	0.8136298	0.8655075	0.8177849	0.8656871	0.872514	0.2338501	0.2453576	0.8705633	0.889737
cg23352245	0.3778421	0.9766598	0.4342199	0.9497394	0.9744655	0.9654318	0.9558381	0.9585259	0.9596487	0.501649	0.9837686	0.3815576	0.9787516	0.360394	0.9615025	0.4303657	0.9682772	0.3215593	0.4681582
cg23356769	0.03844246	0.4355752	0.03206642	0.4063918	0.03176329	0.05295754	0.02655708	0.288491	0.4339692	0.4152303	0.01869674	0.02906217	0.4751447	0.3927015	0.03013929	0.01855458	0.02891826	0.4269647	0.3882319
cg23360535	0.08738315	0.391229	0.1052823	0.3985935	0.09525858	0.09136875	0.09499051	0.3777187	0.3932638	0.4539517	0.1015605	0.1196997	0.440818	0.4440488	0.08394311	0.1265843	0.08517331	0.4271335	0.4673936
cg23372178	0.8156141	0.3213658	0.8194257	0.2898479	0.8018186	0.7990087	0.8366083	0.8608024	0.2899933	0.3005872	0.7540645	0.7967145	0.3606848	0.8622587	0.8134081	0.7995244	0.8254275	0.8808841	0.3288174
cg23374711	0.03375273	0.5487285	0.04103668	0.5011506	0.04513241	0.03992466	0.04545763	0.3928625	0.4769766	0.5440772	0.05193789	0.03996803	0.5638364	0.4961649	0.03415602	0.04009979	0.05420774	0.4939874	0.5324926
cg23392381	0.03061516	0.03259859	0.03735202	0.03872542	0.03419663	0.0343582	0.03149919	0.02809983	0.03496537	0.0300527	0.03233348	0.02896932	0.02461237	0.03664784	0.02931941	0.5332409	0.5597	0.5538379	0.03236883
cg23403192	0.4960018	0.912952	0.5094616	0.3140889	0.6346752	0.493613	0.8555603	0.6951171	0.8822551	0.6099251	0.5273155	0.3694827	0.5642121	0.9193805	0.9260804	0.8917828	0.9396447	0.5591679	0.9021976
cg23408987	0.01662798	0.4204243	0.01680011	0.3833973	0.01636751	0.01441435	0.01888678	0.3124188	0.3941838	0.3884886	0.01511048	0.01722883	0.443102	0.361075	0.01724176	0.01572721	0.01757957	0.3612062	0.2659464
cg23412653	0.06436061	0.5649226	0.08348222	0.6026527	0.06135037	0.09799977	0.07379671	0.4522753	0.5968534	0.6418606	0.08535577	0.05609732	0.5915144	0.569597	0.06112628	0.08371741	0.06021849	0.6059006	0.5863536
cg23417743	0.1532349	0.3958947	0.1606866	0.45711	0.1803124	0.1445894	0.1235824	0.3797529	0.4636923	0.5054285	0.1375171	0.1191761	0.4372718	0.4305369	0.1216182	0.1245295	0.1827794	0.4177041	0.4212238
cg23418075	0.469866	0.4801047	0.07758829	0.4692678	0.06481009	0.07610719	0.460154	0.2911342	0.07308835	0.463556	0.487102	0.1009326	0.07736561	0.06652968	0.06327234	0.4812738	0.4828108	0.4763199	0.08642752
cg23423607	0.9105796	0.5535315	0.5860782	0.5712746	0.9061348	0.9063175	0.9095118	0.917328	0.9118411	0.9202894	0.0497589	0.9003961	0.5707825	0.9035297	0.9107971	0.6374918	0.9048222	0.8931316	0.9102474
cg23431897	0.05279045	0.4582302	0.08433691	0.4457807	0.06070485	0.06698235	0.07446355	0.3559576	0.4841871	0.4649561	0.07277593	0.06389436	0.3968975	0.4730331	0.05506484	0.07618539	0.05523077	0.4213925	0.5149691
cg23432430	0.9503107	0.5484391	0.933607	0.937391	0.9422118	0.9297849	0.9387502	0.9331075	0.93379	0.9443018	0.9449876	0.49812	0.5473417	0.9415089	0.9410035	0.4800459	0.9441654	0.9439853	0.9363709
cg23438516	0.446416	0.03067883	0.5545797	0.4392243	0.0328123	0.5827618	0.03581503	0.4525702	0.0282453	0.02678031	0.4864367	0.4670049	0.4600605	0.5985334	0.4770229	0.464991	0.6025786	0.464558	0.4524948
cg23446945	0.03426305	0.3506109	0.03073898	0.4034611	0.02823085	0.02785661	0.03539923	0.2245327	0.3213333	0.3942784	0.02730366	0.03441902	0.4928799	0.4324395	0.02553044	0.04563816	0.02403978	0.3364553	0.5273143
cg23455407	0.04422284	0.3858462	0.04299793	0.3499503	0.04724503	0.05296501	0.04713172	0.212323	0.3354996	0.387706	0.04173257	0.04371879	0.3572833	0.3668944	0.03959796	0.04977164	0.04089923	0.3973445	0.3400529
cg23468456	0.8482563	0.83053	0.8650471	0.8301335	0.8633116	0.4421811	0.8244893	0.5488276	0.4416035	0.8597013	0.8721346	0.8695036	0.861305	0.8722558	0.8749576	0.8711574	0.8737381	0.4786788	0.8614938
cg23493872	0.04483489	0.4031459	0.04628338	0.3151888	0.04210505	0.04731072	0.04422393	0.2980757	0.3590113	0.4366134	0.0347792	0.03962979	0.4784361	0.3327444	0.03603839	0.05085145	0.03859307	0.3826674	0.3961844
cg23496593	0.07341321	0.4992152	0.06220784	0.5000469	0.06444252	0.08540618	0.06434592	0.3684692	0.5280235	0.4815643	0.0619481	0.07290936	0.4399307	0.5348327	0.06027924	0.07540745	0.06800815	0.4158747	0.5295212
cg23499373	0.4856884	0.9203517	0.9127131	0.5109311	0.91921	0.9070956	0.9189993	0.9073303	0.4721304	0.5020573	0.5012994	0.9285753	0.9066311	0.5186448	0.5247269	0.520125	0.9200164	0.9205929	0.5136318
cg23503517	0.03535648	0.400811	0.03587199	0.3842542	0.03486707	0.04058175	0.03600824	0.3165211	0.3738466	0.4359699	0.0274682	0.03155131	0.4637207	0.3688793	0.03033372	0.03429268	0.02946458	0.4302278	0.4600168
cg23513018	0.6340026	0.6401728	0.6110688	0.04665114	0.0411327	0.6194616	0.6307104	0.6062353	0.8943453	0.04381178	0.6036913	0.6449096	0.5869369	0.05048918	0.9191156	0.5873427	0.6441929	0.04820018	0.6290346
cg23527532	0.06938604	0.4370538	0.05684847	0.3923745	0.06337183	0.06810148	0.05556321	0.3676844	0.3481635	0.4613909	0.08017	0.1028887	0.4872074	0.4036099	0.07495304	0.09301054	0.07094414	0.3948386	0.4529827
cg23530509	0.04795479	0.3382991	0.05110581	0.3913524	0.05934313	0.06499712	0.06223527	0.3004048	0.3273275	0.4768313	0.05567498	0.06555613	0.4918885	0.4160253	0.04521981	0.04337581	0.05894018	0.463325	0.4404666
cg23543766	0.04146371	0.3788406	0.04480383	0.4003638	0.03817225	0.04505363	0.03916892	0.2670504	0.4792157	0.4154534	0.04031334	0.04564192	0.4864915	0.3459226	0.03765256	0.04660817	0.04340102	0.3952543	0.3710593
cg23554546	0.073425	0.6286761	0.07764777	0.5744186	0.07014643	0.06296347	0.05855288	0.4693114	0.5773288	0.6245526	0.07345746	0.06975448	0.5983557	0.6262183	0.05231897	0.07570138	0.07169977	0.6010188	0.5890908
cg23564471	0.8752456	0.5905177	0.5770816	0.6304678	0.8881305	0.8622236	0.8684696	0.8693789	0.5816471	0.4963196	0.8984795	0.5582681	0.9036054	0.8633004	0.6440608	0.8727747	0.5586595	0.5686071	0.8865482
cg23595826	0.1085076	0.4926546	0.1105273	0.6209484	0.1289239	0.1320842	0.1073687	0.3681793	0.5114061	0.6438294	0.1194512	0.114065	0.4748606	0.5462466	0.1102119	0.1549497	0.1575882	0.5802818	0.5800568
cg23622129	0.02723849	0.8322685	0.8465516	0.4918218	0.8458166	0.02763663	0.7676274	0.5966722	0.8125665	0.846288	0.03105763	0.8350274	0.4692985	0.53024	0.8356647	0.8474675	0.8808529	0.4904757	0.02912456
cg23623404	0.1133095	0.6338504	0.15081	0.7219731	0.1422402	0.1981429	0.21276	0.5980854	0.6568007	0.686037	0.1520508	0.1493092	0.7497821	0.6861639	0.4330914	0.2798856	0.2715438	0.7405381	0.6596883
cg23627980	0.01683793	0.4987427	0.0208362	0.4225204	0.01974397	0.03034415	0.02113274	0.3906869	0.4641105	0.3945341	0.0182026	0.02041411	0.5200187	0.42819	0.02197968	0.02018672	0.0178577	0.448565	0.5054963
cg23656888	0.9060066	0.2992375	0.9018141	0.3229168	0.9157007	0.8857531	0.8760338	0.8686256	0.3379815	0.3070602	0.9141974	0.9104096	0.3518472	0.3430738	0.9129678	0.9138604	0.9229302	0.3067488	0.3376321
cg23660678	0.05500225	0.4074414	0.06180063	0.3720585	0.05778407	0.0596654	0.05470197	0.3588935	0.4676532	0.449587	0.04712095	0.05011714	0.4987715	0.4050584	0.04746505	0.06390094	0.05952426	0.4261501	0.4869441
cg23667563	0.9267746	0.9238089	0.9240689	0.9243216	0.9277051	0.9215382	0.9259732	0.926829	0.9311373	0.5417585	0.5394286	0.9309369	0.9363254	0.5842865	0.9411793	0.9307286	0.9350091	0.5786817	0.03742886
cg23675214	0.07470692	0.4524267	0.09149614	0.3844641	0.07577079	0.09763824	0.08739482	0.3285248	0.3438076	0.4338855	0.1027501	0.1208901	0.4263591	0.416837	0.1075962	0.125533	0.09718451	0.4586373	0.4258295
cg23680829	0.06811627	0.5931835	0.07488135	0.5833383	0.06675807	0.07903801	0.06472189	0.4140159	0.5684835	0.6001786	0.0677365	0.06699431	0.5340286	0.5058421	0.05910998	0.07539517	0.07198161	0.6014777	0.5023631
cg23685102	0.02553416	0.5071527	0.0348707	0.5152869	0.03160937	0.06293527	0.05937784	0.4571746	0.4509875	0.5311546	0.02992763	0.05299829	0.5310759	0.529423	0.03446177	0.07894257	0.02298098	0.4869818	0.5124247
cg23687434	0.5307702	0.03463687	0.5137511	0.0279648	0.02931308	0.03053285	0.03160175	0.3491642	0.5098229	0.5017413	0.02890733	0.5055824	0.9301729	0.9221501	0.02825812	0.5227108	0.9329456	0.9178031	0.5407886
cg23688827	0.8069856	0.8520231	0.467472	0.4888827	0.8522363	0.06179256	0.4234111	0.4846614	0.799848	0.5121017	0.791165	0.8279908	0.06095524	0.8423251	0.8060465	0.8435342	0.8551696	0.4960895	0.8493328
cg23690264	0.03816417	0.4828796	0.03946131	0.4254221	0.04838476	0.07879567	0.08910939	0.3677889	0.4529025	0.428052	0.03342892	0.03237193	0.494042	0.4343911	0.03689807	0.04144857	0.03165941	0.4481983	0.4051074
cg23694557	0.06125104	0.5066609	0.06172041	0.5063594	0.07427403	0.05688015	0.05464508	0.4311567	0.53826	0.5644089	0.04470963	0.0735211	0.5414679	0.5415527	0.04676955	0.05347062	0.04843122	0.529019	0.5470934
cg23696472	0.04147931	0.6104168	0.0441	0.5692988	0.03559261	0.03826737	0.03934903	0.5356234	0.5603365	0.6146403	0.0324577	0.042768	0.6071976	0.5861347	0.03872209	0.04217418	0.03828365	0.6045567	0.5938807
cg23698271	0.8724422	0.8399161	0.8525071	0.04910579	0.4651034	0.4709483	0.5054289	0.4857351	0.8380703	0.510164	0.8483513	0.490756	0.50887	0.8626676	0.5084029	0.4983469	0.4791	0.06233836	0.04841149
cg23709290	0.07341952	0.4383751	0.06907737	0.410957	0.08874686	0.07332745	0.05536125	0.3450862	0.3703623	0.5206678	0.06138571	0.07727831	0.5022579	0.431742	0.07213318	0.07529067	0.1149035	0.4066471	0.4938301
cg23712855	0.04172524	0.5545924	0.03544105	0.4732418	0.03395907	0.03903855	0.03942923	0.4725544	0.51241	0.524834	0.03238708	0.03514824	0.5796685	0.5540116	0.03212544	0.05887448	0.03341686	0.5623003	0.5089146
cg23718917	0.03927871	0.4719749	0.05169068	0.4522349	0.04337282	0.04432329	0.05231799	0.4369015	0.5007881	0.5158263	0.02922533	0.04916841	0.4493754	0.5002663	0.03942562	0.04257372	0.05168277	0.5341875	0.4116836
cg23722438	0.0667632	0.4784329	0.07586627	0.5352773	0.08306526	0.07294238	0.09199039	0.426242	0.5582349	0.466092	0.08359973	0.0753487	0.5839376	0.4849148	0.08023178	0.09028753	0.07847696	0.4479706	0.4019813
cg23726559	0.06960611	0.4132985	0.06313573	0.4386935	0.04772567	0.07044285	0.05621993	0.3177415	0.4644612	0.5374187	0.2522376	0.08107737	0.5176532	0.4374744	0.06119418	0.0750854	0.0670273	0.4625129	0.4646327
cg23727079	0.3327266	0.7616492	0.3496716	0.5936643	0.3592775	0.3757445	0.2696374	0.4780235	0.7194109	0.3520853	0.5484519	0.572746	0.3635229	0.7276325	0.5918637	0.6741812	0.7045818	0.6014301	0.2833799
cg23728836	0.06558625	0.3295725	0.08721281	0.1507369	0.09805528	0.1651889	0.2364722	0.3843677	0.1472475	0.5366766	0.3214768	0.4163965	0.6999478	0.08567747	0.1688633	0.3535456	0.1226289	0.07296786	0.6116737
cg23750556	0.1170457	0.4928534	0.1099265	0.520105	0.08691296	0.1328197	0.1176909	0.3615871	0.427874	0.3824369	0.06654323	0.1012673	0.340517	0.4305398	0.0984881	0.09174217	0.09166487	0.4772746	0.5314729
cg23758822	0.4269507	0.3347416	0.3185267	0.1560547	0.05352288	0.3961405	0.0421282	0.0333996	0.3461119	0.4110435	0.02346418	0.04445744	0.05762742	0.05983461	0.3216341	0.1005727	0.04220156	0.9731485	0.04391062
cg23759693	0.05650384	0.5522158	0.07045202	0.5968055	0.06286285	0.08540917	0.06299743	0.4375979	0.5759451	0.5016773	0.08929241	0.07012372	0.5613793	0.5342717	0.06257586	0.08667607	0.07143752	0.4901447	0.46948
cg23762217	0.1502963	0.5691796	0.1299457	0.5447624	0.06127843	0.1848355	0.1842805	0.5299567	0.603515	0.6167254	0.08081999	0.04809898	0.551923	0.5615554	0.3178782	0.1131583	0.04764979	0.5341252	0.6719367
cg23764766	0.9138778	0.8912793	0.5166181	0.905626	0.5649504	0.5877513	0.8917838	0.7564533	0.5375078	0.6062668	0.9202402	0.9178887	0.9132806	0.9178842	0.5214646	0.9181586	0.9120395	0.5649081	0.9229664
cg23767642	0.03426345	0.5372342	0.02849849	0.5291989	0.0314829	0.03578462	0.03435711	0.4569873	0.5531932	0.5863809	0.02743955	0.03318914	0.5881761	0.5365899	0.02908612	0.03932366	0.02875896	0.5534009	0.565059
cg23779047	0.04436039	0.5094814	0.0456456	0.517176	0.04211924	0.04426507	0.04293837	0.4367687	0.4985588	0.5221881	0.04406865	0.043462	0.5363628	0.4716453	0.03870892	0.05429972	0.04000069	0.5194924	0.5081162
cg23783361	0.0216907	0.3397491	0.03783699	0.3485927	0.02576016	0.04938827	0.07307868	0.3429398	0.349913	0.280244	0.03115041	0.02630783	0.4131158	0.2901973	0.02686839	0.03227555	0.0195791	0.3114123	0.3845353
cg23803868	0.4643432	0.4640945	0.4607849	0.9119516	0.896946	0.9024707	0.9073851	0.6201065	0.8852254	0.03646368	0.9052238	0.8863457	0.4710496	0.4761613	0.9372405	0.8885805	0.9017146	0.4552156	0.9165582
cg23813394	0.03064045	0.9288883	0.5064795	0.511342	0.5194716	0.523164	0.4924588	0.4954844	0.4740125	0.9018857	0.5012243	0.5127133	0.4797166	0.930866	0.5310608	0.03194672	0.5024987	0.4800508	0.9444364
cg23828566	0.8383205	0.3947882	0.8226053	0.3986114	0.8621638	0.79778	0.8607681	0.493908	0.3905114	0.4293274	0.8203102	0.8546564	0.4336617	0.3656573	0.8502417	0.7872066	0.8006669	0.3111237	0.4777579
cg23832225	0.06218469	0.4277811	0.05842731	0.443324	0.04790876	0.04767223	0.04896175	0.3149844	0.4072899	0.5035439	0.05057508	0.05371631	0.4618849	0.4198972	0.04540739	0.05270186	0.05802052	0.3860935	0.4329762
cg23834765	0.02910685	0.4923683	0.03141462	0.4553015	0.02920461	0.03274915	0.029055	0.36604	0.4748735	0.5025665	0.02451001	0.0340015	0.5053311	0.4666701	0.02499564	0.030871	0.02838807	0.490159	0.4974804
cg23836570	0.5482638	0.9146897	0.03531982	0.5515205	0.519526	0.5018453	0.5383853	0.7329056	0.9294155	0.9309525	0.9125655	0.9213736	0.9267001	0.9273059	0.9235525	0.5611724	0.5783959	0.9111349	0.9117941
cg23862713	0.1870099	0.4078687	0.1827803	0.4448736	0.1971915	0.2217262	0.1701132	0.366042	0.4407761	0.510734	0.121968	0.1469812	0.5133023	0.4807628	0.1349141	0.1797211	0.1096872	0.4668059	0.5341535
cg23878260	0.03538889	0.9002566	0.9047663	0.9079541	0.8928793	0.9188731	0.0418633	0.3314713	0.04276904	0.9085715	0.9034234	0.8978381	0.9111718	0.8986389	0.03472818	0.5466283	0.9181838	0.5379945	0.9121355
cg23892645	0.04070985	0.3799558	0.03914307	0.4731298	0.03706498	0.04250284	0.03913267	0.3115168	0.4467247	0.3525438	0.02786964	0.03664002	0.3919802	0.4446809	0.03548018	0.0446956	0.03983531	0.4106001	0.3571233
cg23893060	0.9211954	0.9004212	0.03791378	0.9136716	0.9231106	0.899409	0.8834496	0.9063601	0.9143472	0.9079529	0.5066432	0.9116393	0.9181369	0.8931095	0.9221965	0.8972184	0.5996291	0.5726187	0.9087873
cg23896353	0.0386589	0.5132576	0.03731009	0.4497106	0.03077806	0.04517684	0.03112777	0.3722082	0.4545557	0.4891354	0.02134815	0.05776076	0.426993	0.4368664	0.02781382	0.03604947	0.03082048	0.4200267	0.467942
cg23904161	0.4186156	0.6699345	0.4316561	0.3750569	0.2551133	0.3856356	0.8388175	0.689044	0.4380289	0.3423254	0.09941262	0.4154568	0.4535831	0.3659899	0.697701	0.2242592	0.2807801	0.3244857	0.5967514
cg23913313	0.06791905	0.575913	0.09322936	0.5244972	0.07569496	0.1335282	0.2053901	0.5085915	0.5477083	0.6064944	0.08962939	0.06454227	0.5768245	0.6100767	0.06343514	0.07885326	0.09557539	0.5163476	0.538972
cg23914255	0.8909398	0.5070596	0.8531092	0.8745312	0.8618671	0.8837472	0.8620452	0.8693153	0.8827855	0.8867117	0.883379	0.536762	0.5188777	0.8946629	0.8987631	0.489988	0.9074037	0.5126356	0.8870442
cg23919742	0.5014227	0.4642837	0.03255307	0.4833389	0.02916735	0.03633786	0.4590711	0.4669966	0.03252422	0.9031421	0.8970693	0.8999517	0.02978208	0.4985546	0.9021864	0.4866477	0.03172796	0.03022341	0.896008
cg23919845	0.0261348	0.4969524	0.02565565	0.4942965	0.02532061	0.02700224	0.02687846	0.3749008	0.4646829	0.5199862	0.0207752	0.0306261	0.528489	0.5100998	0.02249857	0.03122612	0.02540143	0.4536668	0.4331998
cg23936476	0.02415081	0.519921	0.03882611	0.5411781	0.03403333	0.04954703	0.09967773	0.5137312	0.5089672	0.5686249	0.02861126	0.07916867	0.539128	0.5330359	0.03217839	0.1087236	0.02331487	0.5415151	0.5313656
cg23939077	0.0959659	0.5524722	0.08437414	0.5857153	0.09192232	0.0725362	0.0646173	0.4342929	0.529977	0.6439257	0.08714018	0.07472882	0.592865	0.5858161	0.06913305	0.08338509	0.07686024	0.6105662	0.58281
cg23943944	0.9028701	0.8939363	0.8975593	0.5047163	0.5026594	0.03079767	0.4894625	0.650232	0.8884581	0.9021908	0.87335	0.8831029	0.8872684	0.9094811	0.5194714	0.8906071	0.5159552	0.8936976	0.9047934
cg23947654	0.398574	0.3508996	0.05434708	0.5334585	0.05499922	0.4240792	0.2839582	0.1086247	0.39881	0.8036534	0.7787274	0.06263034	0.7953681	0.07397206	0.35508	0.06785137	0.7894755	0.7661564	0.3312093
cg23947872	0.04463139	0.5508337	0.05713322	0.5004158	0.04854948	0.04207453	0.05939741	0.5208555	0.5410054	0.4918399	0.05599357	0.05151563	0.603673	0.479911	0.04318159	0.04220643	0.05347461	0.5328295	0.488878
cg23951868	0.03920733	0.5122668	0.04228934	0.5165052	0.03330613	0.04479843	0.03293616	0.4416593	0.5012489	0.5599961	0.03760648	0.03353593	0.511807	0.5357557	0.03064386	0.04502914	0.03988804	0.5297301	0.464855
cg23954206	0.04067377	0.4110961	0.0412245	0.4226882	0.04001348	0.03651297	0.04481183	0.3168002	0.3721349	0.4706783	0.03513069	0.04064478	0.4663816	0.4672209	0.03846258	0.04944841	0.03962765	0.4293202	0.4880159
cg23958373	0.5931344	0.612343	0.6483825	0.45587	0.5346584	0.9339391	0.7502646	0.5789514	0.940564	0.5567206	0.9328428	0.5878726	0.7402231	0.505648	0.5900269	0.9337091	0.9367518	0.935691	0.740086
cg23990273	0.0527191	0.4715196	0.05250875	0.4291589	0.06542902	0.08317781	0.08083141	0.4098215	0.4653657	0.4569897	0.03217706	0.06593029	0.4833508	0.465431	0.04503175	0.06961406	0.04518677	0.3976766	0.4739237
cg23991947	0.04042033	0.465953	0.03648363	0.4598653	0.04551165	0.04529266	0.04217267	0.3743452	0.4567134	0.5589042	0.05264879	0.05743753	0.4215747	0.5430223	0.05183682	0.04724462	0.04776582	0.5262001	0.3662677
cg24008280	0.5846451	0.8353227	0.5453892	0.8657615	0.5490995	0.5759325	0.5296507	0.692002	0.8257439	0.8864545	0.6070432	0.5706331	0.8849206	0.8805677	0.6007806	0.6036627	0.4506391	0.8803445	0.8963176
cg24016855	0.7922938	0.3206491	0.7804532	0.3104854	0.8277101	0.8261678	0.7649465	0.8674943	0.314982	0.2928135	0.817319	0.8720514	0.3632887	0.9020764	0.8603142	0.7969741	0.8880921	0.8780431	0.3086402
cg24018148	0.8284335	0.8000591	0.4640841	0.4605042	0.7987827	0.4491513	0.7382935	0.5572237	0.4493608	0.454046	0.4189371	0.8359697	0.4585247	0.8513289	0.7965945	0.4415172	0.8546663	0.4445979	0.4410389
cg24034992	0.02665162	0.4040148	0.05206067	0.4090673	0.03537747	0.03832301	0.03111478	0.3290563	0.4266693	0.3998342	0.02038418	0.02394363	0.454655	0.375465	0.02494457	0.025598	0.02637207	0.3718071	0.4408003
cg24035229	0.02313276	0.3756687	0.02156887	0.3845715	0.02688613	0.02425903	0.02569528	0.3631139	0.3818355	0.4056097	0.02134447	0.02635043	0.4162469	0.3611744	0.02179347	0.02196617	0.02187931	0.3870893	0.4007102
cg24051749	0.893693	0.4555872	0.4810243	0.4844406	0.4966588	0.4591164	0.8770772	0.6209417	0.9172683	0.8928996	0.4580456	0.4594707	0.4828097	0.5025546	0.4192693	0.4418453	0.9058975	0.02500374	0.8146416
cg24052239	0.04458075	0.3709496	0.04989366	0.3767028	0.04501671	0.04569652	0.04660614	0.2855469	0.3928782	0.4416511	0.05240745	0.04262398	0.4348848	0.4302624	0.05506216	0.03449419	0.04896221	0.4503493	0.4514257
cg24065597	0.3156317	0.1830151	0.1097222	0.1294782	0.08500956	0.6142699	0.651447	0.5313741	0.1473595	0.1636427	0.1000989	0.6809365	0.7600754	0.141669	0.0691858	0.1202382	0.1075555	0.06417887	0.2299795
cg24073023	0.2254078	0.4820505	0.6212072	0.4656327	0.6562686	0.3854858	0.6146339	0.5227747	0.8865722	0.8907517	0.8895676	0.3155137	0.9018964	0.4623417	0.6218154	0.5145455	0.4618144	0.8918435	0.02588208
cg24074981	0.9082363	0.3119225	0.9070252	0.3258994	0.9154983	0.905438	0.9195008	0.8735509	0.3196306	0.314002	0.9315123	0.9123412	0.3476068	0.3224756	0.9296026	0.9221843	0.9191548	0.2973372	0.3581842
cg24077401	0.6345162	0.1184568	0.5209673	0.09836396	0.5427484	0.1129027	0.7491716	0.6517611	0.8344445	0.5976434	0.4991311	0.811409	0.09081941	0.1457127	0.5788977	0.6125839	0.5684388	0.6283066	0.7980701
cg24080129	0.02601124	0.03409083	0.559499	0.5622358	0.9363095	0.0302661	0.5202225	0.3146352	0.5105651	0.5089629	0.5188171	0.4999479	0.02724352	0.0338004	0.02433902	0.03271898	0.02617911	0.02251685	0.5211805
cg24087071	0.9330433	0.5250069	0.5610686	0.0393099	0.03768642	0.539074	0.5705862	0.5799923	0.03625045	0.928479	0.9321085	0.03577996	0.558738	0.03933098	0.5627542	0.03313332	0.557351	0.03855125	0.03837239
